ContentNormalizedHash,PostId,PostTypeId,ParentId,RootDomain,CompleteDomain,Url
-4393918666313296034,34843801,1,34843801,phpeasystep.com,www.phpeasystep.com,http://www.phpeasystep.com/phptu/6.html
7796908969231665626,11338500,2,11338336,phpeasystep.com,www.phpeasystep.com,http://www.phpeasystep.com/phptu/6.html
-5951976531200794370,45793726,2,45793449,rapidtables.com,www.rapidtables.com,http://www.rapidtables.com/web/color/RGB_Color.htm
-2122432285354034163,48470181,1,48470181,rosehosting.com,www.rosehosting.com,https://www.rosehosting.com/blog/magento-2-with-redis-varnish-and-nginx-as-ssl-termination/
-3797311061146730926,5298374,2,3818193,stevenleath.com,www.stevenleath.com,http://www.stevenleath.com/blogengine.web/post/2011/03/09/How-do-I-add-subtract-days-in-javascript.aspx
1423378431109717224,40199166,1,40199166,themefisher.com,www.themefisher.com,https://www.themefisher.com/demos/?theme=fame
1423378431109717224,40199166,1,40199166,themefisher.com,www.themefisher.com,https://www.themefisher.com/product/fame-free-html-website-template/
-3837666173352327282,42210030,1,42210030,thesslstore.com,www.thesslstore.com,https://www.thesslstore.com/blog/fix-ssl-connection-errors-android-phones/
-4309990469071791560,246813,2,246801,webtoolkit.info,www.webtoolkit.info,http://www.webtoolkit.info/javascript-base64.html
-4309990469071791560,3774662,2,3774622,webtoolkit.info,www.webtoolkit.info,http://www.webtoolkit.info/javascript-base64.html
-4309990469071791560,14209305,2,14209226,webtoolkit.info,www.webtoolkit.info,http://www.webtoolkit.info/javascript-base64.html
-4309990469071791560,31481365,2,31349308,webtoolkit.info,www.webtoolkit.info,http://www.webtoolkit.info/javascript-base64.html
-4309990469071791560,1002250,2,1002179,webtoolkit.info,www.webtoolkit.info,http://www.webtoolkit.info/javascript-base64.html
-4309990469071791560,15321850,2,15321771,webtoolkit.info,www.webtoolkit.info,http://www.webtoolkit.info/javascript-base64.html
-4309990469071791560,15321850,2,15321771,webtoolkit.info,www.webtoolkit.info,http://www.webtoolkit.info/demo/javascript-base64
2728558584288938808,31296073,1,31296073,webtoolkit.info,www.webtoolkit.info,http://www.webtoolkit.info/javascript-base64.html#.VZ0u37dFlTY
490449213296150202,30304646,2,30303887,yourjsonurl.com,www.yourjsonurl.com,http://www.yourjsonurl.com/json.php
-1344748958488021703,19982369,1,19982369,host56.com,000100023.host56.com,http://000100023.host56.com/db_all.php
490449213296150202,19064385,1,19064385,androidhive.info,api.androidhive.info,http://api.androidhive.info/contacts/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagebeforeshow/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pageinit/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagebeforeshow/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagebeforehide/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagebeforecreate/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagehide/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pageremove/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagecreate/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pageshow/
-3973337732749738974,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/category/events/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pageremove/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagebeforehide/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagehide/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pageinit/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagebeforecreate/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/category/events/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pageshow/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagebeforeshow/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagecreate/
-56537683435880593,14469041,2,14468659,jquerymobile.com,api.jquerymobile.com,http://api.jquerymobile.com/pagebeforeshow/
2888000316185205065,36932472,2,8834045,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/limit-the-number-of-c-tasks-that-run-in-parallel/
2888000316185205065,36932525,2,2898609,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/limit-the-number-of-c-tasks-that-run-in-parallel/
2888000316185205065,44381391,2,11075320,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/limit-the-number-of-c-tasks-that-run-in-parallel/
2888000316185205065,43671259,2,7774995,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/limit-the-number-of-c-tasks-that-run-in-parallel/
2888000316185205065,36932845,2,17804004,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/limit-the-number-of-c-tasks-that-run-in-parallel/
4063651626510268247,22417240,2,6115721,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/saving-and-loading-a-c-objects-data-to-an-xml-json-or-binary-file/
4063651626510268247,22417852,2,13266496,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/saving-and-loading-a-c-objects-data-to-an-xml-json-or-binary-file/
4063651626510268247,22417048,2,10337410,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/saving-and-loading-a-c-objects-data-to-an-xml-json-or-binary-file/
4063651626510268247,22425211,2,4266875,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/saving-and-loading-a-c-objects-data-to-an-xml-json-or-binary-file/
4063651626510268247,22416929,2,16352879,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/saving-and-loading-a-c-objects-data-to-an-xml-json-or-binary-file/
4063651626510268247,22417156,2,10957966,danskingdom.com,blog.danskingdom.com,http://blog.danskingdom.com/saving-and-loading-a-c-objects-data-to-an-xml-json-or-binary-file/
-3409418973436338563,14810273,2,14810176,slaunchaman.com,blog.slaunchaman.com,http://blog.slaunchaman.com/2009/01/21/cocoa-touch-tutorial-extract-address-book-address-values-on-iphone-os/
-3409418973436338563,14730304,2,14729959,slaunchaman.com,blog.slaunchaman.com,http://blog.slaunchaman.com/2009/01/21/cocoa-touch-tutorial-extract-address-book-address-values-on-iphone-os/
-3409418973436338563,15037799,2,15037777,slaunchaman.com,blog.slaunchaman.com,http://blog.slaunchaman.com/2009/01/21/cocoa-touch-tutorial-extract-address-book-address-values-on-iphone-os/
6836089531613795265,16203218,2,16078544,mozilla.org,bugzilla.mozilla.org,https://bugzilla.mozilla.org/show_bug.cgi?id=676619
-5834951289763485023,39868736,2,39868620,sonatype.org,central.sonatype.org,http://central.sonatype.org/pages/requirements.html
4021287301782476352,26804437,2,26804150,activestate.com,code.activestate.com,http://code.activestate.com/recipes/134892/
4021287301782476352,510364,2,510357,activestate.com,code.activestate.com,http://code.activestate.com/recipes/134892/
4021287301782476352,510404,2,510357,activestate.com,code.activestate.com,http://code.activestate.com/recipes/134892/
4021287301782476352,40492207,2,40490644,activestate.com,code.activestate.com,http://code.activestate.com/recipes/134892/
3028368276013726183,8612834,2,8612524,blogspot.com,csie-tw.blogspot.com,http://csie-tw.blogspot.com/2009/06/android-driving-direction-route-path.html
248102408035077408,20942328,1,20942328,github.io,designmodo.github.io,http://designmodo.github.io/Flat-UI/
5601408684321156395,7581695,1,7581695,heroku.com,devcenter.heroku.com,http://devcenter.heroku.com/articles/rails31_heroku_cedar
-2538101193556045117,30672026,2,30671507,chrome.com,developer.chrome.com,https://developer.chrome.com/devtools
6056079521929298945,33276827,2,33235419,paypal.com,developer.paypal.com,https://developer.paypal.com/docs/classic/express-checkout/ht_ec-freeTrialRecurringPayments-curl-etc/
6056079521929298945,33274187,2,33271948,paypal.com,developer.paypal.com,https://developer.paypal.com/docs/classic/api/merchant/ManageRecurringPaymentsProfileStatus_API_Operation_NVP/
6056079521929298945,33274187,2,33271948,paypal.com,developer.paypal.com,https://developer.paypal.com/docs/classic/api/merchant/ManageRecurringPaymentsProfileStatus_API_Operation_NVP/
-1920445206248886987,37505969,1,37505969,paypal.com,developer.paypal.com,https://developer.paypal.com/developer/ipnSimulator/
-1920445206248886987,37642324,1,37642324,paypal.com,developer.paypal.com,https://developer.paypal.com/developer/ipnSimulator/
-1920445206248886987,29925436,2,29925283,paypal.com,developer.paypal.com,https://developer.paypal.com/docs/classic/ipn/integration-guide/IPNandPDTVariables/
-1371849453416404263,12415793,2,12415742,html5boilerplate.com,html5boilerplate.com,http://html5boilerplate.com/
-1371849453416404263,25022221,2,25021898,html5boilerplate.com,html5boilerplate.com,http://html5boilerplate.com/
-1371849453416404263,12663877,2,12663826,html5boilerplate.com,html5boilerplate.com,http://html5boilerplate.com/
3028368276013726183,8612834,2,8612524,imageshack.us,img249.imageshack.us,http://img249.imageshack.us/img249/3336/androidmaproute.jpg
-4640351620681165578,13480528,1,13480528,imageshack.us,img832.imageshack.us,http://img832.imageshack.us/img832/1659/cgiv.jpg
-5807378027115125291,13202387,2,13202304,codehaus.org,jackson.codehaus.org,http://jackson.codehaus.org/
1966648461276943612,32847445,2,32847323,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/
1966648461276943612,22553865,2,22553723,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/documentation
1966648461276943612,31708935,1,31708935,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/documentation/
1966648461276943612,32198122,2,32197835,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/
1966648461276943612,28523564,2,28519711,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/files/demo/
1966648461276943612,33127472,2,33127276,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/
1966648461276943612,35877732,1,35877732,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/documentation/
1966648461276943612,35877732,1,35877732,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/files/demo/
1966648461276943612,28523564,2,28519711,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/documentation
1966648461276943612,33127472,2,33127276,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/reference/
1966648461276943612,25094373,2,25094279,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/
1966648461276943612,48844248,2,48844172,jqueryvalidation.org,jqueryvalidation.org,https://jqueryvalidation.org/files/demo/
1966648461276943612,22553865,2,22553723,jqueryvalidation.org,jqueryvalidation.org,http://jqueryvalidation.org/
-3613424083793176206,29404069,2,29403522,github.io,kenwheeler.github.io,http://kenwheeler.github.io/slick/
-3613424083793176206,39738939,2,39726604,github.io,kenwheeler.github.io,http://kenwheeler.github.io/slick/
-5008848529347854688,16056891,1,16056891,blogspot.ie,krams915.blogspot.ie,http://krams915.blogspot.ie/2011/01/spring-mvc-3-hibernate-annotations.html
-1151016766288813810,13180606,1,13180606,grupolusofona.pt,loc.grupolusofona.pt,http://loc.grupolusofona.pt/index.php/?format=feed
9212283162113982853,38995715,2,38994858,google.com,myaccount.google.com,https://myaccount.google.com/security?utm_source=OGB&pli=1#connectedapps
-1371849453416404263,15104924,2,15104699,nicolasgallagher.com,nicolasgallagher.com,http://nicolasgallagher.com/micro-clearfix-hack/
7376288767944985063,52121006,1,52121006,python.org,packaging.python.org,https://packaging.python.org/tutorials/packaging-projects/
478359489281472843,21550087,2,21473529,wordpress.com,reecon.wordpress.com,http://reecon.wordpress.com/2010/04/25/uploading-files-to-http-server-using-post-android-sdk/
-3022291363943991175,31590613,1,31590613,responsiveslides.com,responsiveslides.com,http://responsiveslides.com/
-3022291363943991175,38229075,1,38229075,responsiveslides.com,responsiveslides.com,http://responsiveslides.com/
2617362622770643235,16165678,2,16165137,sonatype.com,support.sonatype.com,https://support.sonatype.com/entries/20943003-configure-maven-to-download-from-nexus
5125731461532631724,44687585,1,44687585,gitbooks.io,swimlane.gitbooks.io,https://swimlane.gitbooks.io/ngx-datatable/introduction/getting-started.html
5125731461532631724,44687585,1,44687585,gitbooks.io,swimlane.gitbooks.io,https://swimlane.gitbooks.io/ngx-datatable/introduction/installing.html
6455099309431989084,36902587,1,36902587,seyoum.net,testsite2.seyoum.net,http://testsite2.seyoum.net/
-6702784411470051708,36902587,1,36902587,seyoum.net,testsite2.seyoum.net,http://testsite2.seyoum.net/
5801209099507432854,38765790,1,38765790,theopentutorials.com,theopentutorials.com,http://theopentutorials.com/tutorials/android/listview/android-expandable-list-view-example/
-6793656343777026782,31029079,1,31029079,wptrafficanalyzer.in,wptrafficanalyzer.in,http://wptrafficanalyzer.in/blog/android-autocompletetextview-with-google-places-autocomplete-api/
-6793656343777026782,20581175,1,20581175,wptrafficanalyzer.in,wptrafficanalyzer.in,http://wptrafficanalyzer.in/blog/android-autocompletetextview-with-google-places-autocomplete-api/
-8905432928692542380,17643991,1,17643991,wptrafficanalyzer.in,wptrafficanalyzer.in,http://wptrafficanalyzer.in/blog/showing-nearby-places-and-place-details-using-google-places-api-and-google-maps-android-api-v2/
-8905432928692542380,17643991,1,17643991,wptrafficanalyzer.in,wptrafficanalyzer.in,http://wptrafficanalyzer.in/blog/?wpdmact=process&did=MjQ4LmhvdGxpbms=
-6152504803135930499,39079427,2,39077655,android4devs.com,www.android4devs.com,http://www.android4devs.com/2015/01/how-to-make-material-design-sliding-tabs.html
-6888641362234756131,31220703,2,31220504,android4devs.com,www.android4devs.com,http://www.android4devs.com/2015/06/navigation-view-material-design-support.html
-6888641362234756131,34506163,1,34506163,android4devs.com,www.android4devs.com,http://www.android4devs.com/2015/06/navigation-view-material-design-support.html
-7062081005185602493,33359312,1,33359312,androidbegin.com,www.androidbegin.com,http://www.androidbegin.com/tutorial/jsonparsetutorial.txt
8404608536136541441,16196391,1,16196391,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/03/android-building-audio-player-tutorial/
8404608536136541441,26146237,1,26146237,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/03/android-building-audio-player-tutorial/
8404608536136541441,12838886,1,12838886,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/03/android-building-audio-player-tutorial/
-74134386470572286,33014416,2,33014210,androidhive.info,www.androidhive.info,http://www.androidhive.info/2014/09/android-json-parsing-using-volley/
-5479688973704674035,29251444,2,29250548,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/07/android-gps-location-manager-tutorial/
641241605970420242,34275167,1,34275167,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
641241605970420242,36517035,1,36517035,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
-6959645127231362279,45892154,1,45892154,androidhive.info,www.androidhive.info,https://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
-5246819627672708070,38260962,2,38260728,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
-5246819627672708070,42018325,2,41963362,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/07/android-expandable-list-view-tutorial/
-5246819627672708070,34850446,2,34850244,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
-5246819627672708070,42018325,2,41963362,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
-7955177556723432162,19408159,2,19095826,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/08/android-working-with-google-maps-v2/
-6201563118651141339,21011920,1,21011920,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/07/android-gps-location-manager-tutorial/
-6201563118651141339,28786682,2,28786380,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/07/android-gps-location-manager-tutorial/
7537228934732387888,33120590,1,33120590,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/04/android-getting-started-with-material-design/
-3261911964153110222,38992224,2,38992007,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
-3904919059309997257,32942862,2,32942635,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
-1344748958488021703,19982369,1,19982369,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
-3265155400985436101,38564731,1,38564731,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
-3265155400985436101,41085493,1,41085493,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
1821059283717053505,44939925,1,44939925,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/10/android-push-notifications-using-google-cloud-messaging-gcm-php-and-mysql/
1821059283717053505,42137260,1,42137260,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/10/android-push-notifications-using-google-cloud-messaging-gcm-php-and-mysql/
8297577544793673538,27917501,2,27917279,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/03/android-facebook-connect-tutorial/
8297577544793673538,14367734,2,14366937,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/03/android-facebook-connect-tutorial/
-7062081005185602493,19218578,2,19217835,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
268133672878768968,25575180,1,25575180,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
268133672878768968,37465307,1,37465307,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
2696803902754219593,24731036,1,24731036,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
2696803902754219593,26301883,1,26301883,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
3660131018023688024,46973309,1,46973309,androidhive.info,www.androidhive.info,https://www.androidhive.info/2016/01/android-working-with-recycler-view/
-5585415507527294882,23618414,1,23618414,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
-5585415507527294882,35337632,1,35337632,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
-5585415507527294882,35620486,2,35620222,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
-5585415507527294882,35620444,2,35620222,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
-5585415507527294882,34672359,2,34575094,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
8547478478564576102,21988229,1,21988229,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-json-parsing-tutorial/
-6778563487215722896,19218578,2,19217835,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
605755867590594438,32574081,2,32573800,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/02/android-custom-listview-with-image-and-text/
6666567173282868368,38026710,1,38026710,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
1590500060369058200,19588237,1,19588237,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
7045871458141450906,30314920,2,30264576,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/10/android-push-notifications-using-google-cloud-messaging-gcm-php-and-mysql/
7045871458141450906,29061655,1,29061655,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/10/android-push-notifications-using-google-cloud-messaging-gcm-php-and-mysql/
7250886340197727914,36982007,2,36981699,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
7250886340197727914,40780942,2,40780685,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
4399038646876727212,15804906,1,15804906,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-json-parsing-tutorial/
4399038646876727212,19606211,2,19605984,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-json-parsing-tutorial/
-2733805713692523092,34304991,1,34304991,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
-327602582593729101,41496590,2,41496371,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/09/android-material-design-working-with-tabs/
-4458403169525607496,25589593,1,25589593,androidhive.info,www.androidhive.info,http://www.androidhive.info/2014/07/android-custom-listview-with-image-and-text-using-volley/
-4458403169525607496,25589593,1,25589593,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/10/android-tab-layout-with-swipeable-views-1/
490449213296150202,12889189,1,12889189,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-json-parsing-tutorial/
490449213296150202,17296336,2,17294844,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-json-parsing-tutorial/
490449213296150202,19064385,1,19064385,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-json-parsing-tutorial/
-7677445004740838465,36854085,1,36854085,androidhive.info,www.androidhive.info,http://www.androidhive.info/2015/04/android-getting-started-with-material-design/
5168938712808145599,19629504,2,19629361,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/07/android-expandable-list-view-tutorial/
5168938712808145599,42625249,1,42625249,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/07/android-expandable-list-view-tutorial/
1090262710034975433,22258168,1,22258168,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/10/android-tab-layout-with-swipeable-views-1/
1090262710034975433,33183174,1,33183174,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/10/android-tab-layout-with-swipeable-views-1/
3315999684358408914,35740382,1,35740382,androidhive.info,www.androidhive.info,http://www.androidhive.info/2014/06/android-facebook-like-custom-listview-feed-using-volley/
70514364019997140,12942048,1,12942048,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
70514364019997140,21129177,2,21126465,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
70514364019997140,14335615,1,14335615,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
-5807378027115125291,14509585,1,14509585,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
-5807378027115125291,33030660,1,33030660,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/05/how-to-connect-android-with-php-mysql/
4576360444073857241,14744881,1,14744881,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/08/android-working-with-google-places-and-maps-tutorial/
-3533777151832372002,23618414,1,23618414,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
-3533777151832372002,34672359,2,34575094,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
-3533777151832372002,24731036,1,24731036,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
2666269259783835616,23618414,1,23618414,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/11/android-sliding-menu-using-navigation-drawer/
-2052795834881556512,23308405,1,23308405,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/07/android-gps-location-manager-tutorial/
-2052795834881556512,22317790,2,22317761,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/07/android-gps-location-manager-tutorial/
-2052795834881556512,42599016,2,42595585,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/07/android-gps-location-manager-tutorial/
1489435304297791714,39568870,2,39568473,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/07/how-to-implement-android-splash-screen-2/
1489435304297791714,19711115,2,5022416,androidhive.info,www.androidhive.info,http://www.androidhive.info/2013/07/how-to-implement-android-splash-screen-2/
-5819583852953222940,33128572,1,33128572,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
-5819583852953222940,38564731,1,38564731,androidhive.info,www.androidhive.info,http://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
-5819583852953222940,50437595,1,50437595,androidhive.info,www.androidhive.info,https://www.androidhive.info/2012/01/android-login-and-registration-with-php-mysql-and-sqlite/
6499830671807907827,29308378,1,29308378,androidhive.info,www.androidhive.info,http://www.androidhive.info/2014/07/android-custom-listview-with-image-and-text-using-volley/
-4372770906104678669,18533052,2,18531905,androidhive.info,www.androidhive.info,http://www.androidhive.info/2011/11/android-sqlite-database-tutorial/
-213642772803550891,31578437,2,31578394,bootstrapcdn.com,www.bootstrapcdn.com,http://www.bootstrapcdn.com/
8877693753634073099,49624429,1,49624429,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/questions/css-files-not-interpreted-by-the-client-s-browser-i-think-my-nginx-config-is-not-good
8877693753634073099,50478398,1,50478398,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/tutorials/how-to-deploy-a-laravel-application-with-nginx-on-ubuntu-16-04
-2122432285354034163,51073085,1,51073085,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/tutorials/how-to-set-up-a-node-js-application-for-production-on-ubuntu-14-04
-2122432285354034163,40961447,1,40961447,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/tutorials/how-to-secure-nginx-with-let-s-encrypt-on-ubuntu-16-04
-2122432285354034163,51073085,1,51073085,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/tutorials/how-to-set-up-a-node-js-application-for-production-on-ubuntu-14-04
6192563515783359784,34980701,1,34980701,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/tutorials/how-to-use-the-ruby-on-rails-one-click-application-on-digitalocean
-6110748367202919354,34930074,1,34930074,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/tutorials/how-to-set-up-a-node-js-application-for-production-on-ubuntu-14-04
-6110748367202919354,26266545,1,26266545,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/questions/how-to-configure-fastcgi-for-hhvm-on-a-lemp-server?answer=14021
1183278166022604516,26510880,1,26510880,digitalocean.com,www.digitalocean.com,https://www.digitalocean.com/community/tutorials/how-to-deploy-jekyll-blogs-with-git
-2702174093106255284,5146348,1,5146348,dynamicdrive.com,www.dynamicdrive.com,http://www.dynamicdrive.com/dynamicindex17/ajaxcontent.htm
-471723751904566360,40389789,2,40113039,erlandsendata.no,www.erlandsendata.no,http://www.erlandsendata.no/english/index.php?d=envbadacexportado
-471723751904566360,40389789,2,40113039,erlandsendata.no,www.erlandsendata.no,http://www.erlandsendata.no/english/index.php?d=envbadacexportdao
-7616880549903751700,40389789,2,40113039,erlandsendata.no,www.erlandsendata.no,http://www.erlandsendata.no/english/index.php?d=envbadacexportado
-7616880549903751700,40389789,2,40113039,erlandsendata.no,www.erlandsendata.no,http://www.erlandsendata.no/english/index.php?d=envbadacexportdao
