MetricType;Metric;Threshold;Runtime;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
SET;fiveGramDiceNormalizedPadding;0.6;26019963759;0.9412145248724968;0.9741092502756517;0.9575206395541046;0.9668709476862954;0.9701261695299068;0.9818728292914307;0.9759818271084701;0.9817850637522769;700;3005;14280;42604;8066;24586;5443;18770;49;324;910;0.9910779315367808;0.9438182764002081;0.9830313187388708;0.9973962484722887;0.03701293419018954;6214;18018;4312;13546;41;119;21;0.9905812083620492;0.9731437598736177;0.9912916209293816;0.9969824096562891;0.0011655011655011655
FINGERPRINT;winnowingTwoGramDice;1.0;12864341982;0.6859719091382002;0.9122152205525933;0.7910461531335493;0.8137406150365113;0.8219363574813812;0.9451168614357264;0.8813772804439175;0.9022668153102935;700;3005;14280;42604;8066;24586;3956;18819;0;1811;0;1.0;0.6859719091382;0.9122152205525933;1.0;0.0;6214;18018;3642;13587;0;789;0;1.0;0.8219363574813812;0.9451168614357263;1.0;0.0
SET;fiveGramJaccard;0.4;23905614316;0.947577201201008;0.9758975354641426;0.9616331188733432;0.9701690714348943;0.9754640709320346;0.9840476164623531;0.9797464437012938;0.9846678023850085;700;3005;14280;42604;8066;24586;5480;18769;50;287;825;0.9909584086799277;0.9502340905149992;0.9849391267842149;0.9973431106860088;0.033555682095501506;6214;18018;4335;13548;39;96;0;0.9910836762688614;0.9783344617467841;0.9929639401934917;0.9971296091852506;0.0
SET;threeGramJaccardNormalizedPadding;0.9;26579434812;0.7938269464192822;0.9405737704918034;0.8640907383553992;0.885065248912518;0.8911522269858594;0.9647875698519321;0.9272392309656794;0.9421586165772212;700;3005;14280;42604;8066;24586;4578;18819;0;1189;355;1.0;0.7938269464192821;0.9405737704918032;1.0;0.014439111689579436;6214;18018;3950;13583;4;481;0;0.9989883662114315;0.8914466260437824;0.9657992036405005;0.9997056009420769;0.0
SET;twoShingleOverlap;0.8;13845012101;0.9207197497026907;0.9628216634041522;0.9415354060988886;0.9542039355992845;0.9288018202512367;0.9715976452681219;0.949958768303576;0.9611933341102435;700;3005;14280;42604;8066;24586;5334;18740;79;433;2813;0.9854055052651025;0.9249176348187966;0.9774161581390497;0.9958021148838939;0.11441470755714635;6214;18018;4124;13561;26;307;1019;0.9937349397590362;0.9307154141277364;0.9778627055090857;0.9980864061235004;0.05655455655455655
EQUAL;equalNormalized;0.2;6589717871;0.667764869082712;0.9075958524234387;0.778498956693938;0.8007901850696609;0.8043331076506433;0.9400166044001659;0.8695323321535495;0.8915572232645402;700;3005;14280;42604;8066;24586;3851;18819;0;1916;0;1.0;0.6677648690827119;0.9075958524234387;1.0;0.0;6214;18018;3564;13587;0;867;0;1.0;0.8043331076506431;0.940016604400166;1.0;0.0
FINGERPRINT;winnowingThreeGramOverlapNormalized;1.0;18117249471;0.8141652475321082;0.9247030840106683;0.8676756970707719;0.8917593814821799;0.8795489276235264;0.9530923100651365;0.9155825026965186;0.9331742243436755;700;3005;14280;42604;8066;24586;4729;18709;110;1038;355;0.9772680305848316;0.8200104040228888;0.9474350534258368;0.9941548435092195;0.014439111689579436;6214;18018;3910;13548;39;521;0;0.9901240820460876;0.8824193184382758;0.962968228019049;0.9971296091852506;0.0
FINGERPRINT;winnowingFiveGramOverlap;0.6;12695444081;0.9639720004131975;0.9699442949309165;0.9669535367709889;0.9746581903683706;0.9746691237128324;0.9797540677575198;0.9772082882759975;0.9827820570910738;700;3005;14280;42604;8066;24586;5596;18699;120;171;825;0.9790062981105668;0.9703485347667765;0.9909379968203498;0.9936234656464211;0.033555682095501506;6214;18018;4338;13528;59;93;0;0.9865817602911076;0.979011509817197;0.9931723074664122;0.9956576138956356;0.0
SET;fourGramJaccardNormalized;0.7;26848779073;0.8815032249439514;0.9629490234426585;0.9213265814147186;0.9364012885411873;0.9456446554536901;0.9780648153874698;0.9617181319692694;0.9705168227540756;700;3005;14280;42604;8066;24586;5087;18808;11;680;692;0.9978422910945469;0.8820877405930293;0.9651067323481116;0.999415484350922;0.028146099406166112;6214;18018;4197;13566;21;234;0;0.9950213371266002;0.947190250507786;0.9830434782608696;0.9984544049459042;0.0
FINGERPRINT;winnowingThreeGramOverlapNormalized;0.0;18531606473;0.9680022347539681;0.9605310903587023;0.9642594267197441;0.9726700577636004;0.9680503771203097;0.9681976395318934;0.9681240055260707;0.9759620810292291;700;3005;14280;42604;8066;24586;5641;18628;191;126;355;0.9672496570644719;0.9781515519334143;0.9932814332942306;0.9898506828205537;0.014439111689579436;6214;18018;4324;13481;106;107;0;0.9760722347629797;0.9758519521552697;0.9921254047689138;0.9921984249650401;0.0
EDIT;longestCommonSubsequence;0.2;307514371112;0.9670708538431412;0.9678860942904022;0.9674783881970297;0.9751019345883578;0.9754490719278988;0.9766383502865468;0.9760435299699527;0.9819290716060538;700;3005;14280;42604;8066;24586;5620;18679;140;147;0;0.9756944444444444;0.9745101439223166;0.9921916498459578;0.9925607099208247;0.0;6214;18018;4347;13511;76;84;0;0.9828170924711734;0.981042654028436;0.9938212578153733;0.9944064178994627;0.0
SET;tokenOverlap;0.7;6117627421;0.9550586458444681;0.969414884848943;0.9622099912104958;0.9709078163336838;0.9638855373672284;0.9793999762364152;0.9716117909906651;0.9784221943144195;700;3005;14280;42604;8066;24586;5540;18714;105;227;0;0.9813994685562445;0.9606381134038495;0.9880154162926984;0.9944205324406186;0.0;6214;18018;4285;13544;43;146;0;0.9900646950092421;0.9670503272399007;0.9893352812271731;0.9968352101273276;0.0
EDIT;longestCommonSubsequenceNormalized;0.9;255628870576;0.8163829830344325;0.9461279447616762;0.8788644684345669;0.8987498807138087;0.9037217412657834;0.9677282460999062;0.9351775530012949;0.9488515273502249;700;3005;14280;42604;8066;24586;4709;18816;3;1058;0;0.9993633276740238;0.8165423963932721;0.9467646170876522;0.9998405866411605;0.0;6214;18018;4007;13579;8;424;0;0.9980074719800747;0.9043105393816294;0.9697207741198315;0.999411201884154;0.0
SET;twoGramDiceNormalizedPadding;0.3;22029301412;0.9748990347507762;0.9715182811290823;0.9732071899217944;0.9795035890339878;0.9790648783667968;0.9772836779688205;0.9781738727344945;0.9835474419652918;700;3005;14280;42604;8066;24586;5663;18686;133;104;4;0.9770531400966184;0.9819663603259927;0.9944651410324641;0.9929326744247835;1.6269421622061337E-4;6214;18018;4364;13508;79;67;0;0.9822192212469052;0.9848792597607764;0.9950644567219152;0.9941856186060205;0.0
FINGERPRINT;winnowingFiveGramJaccardNormalized;0.4;18155821497;0.9384401187688034;0.973260130596038;0.9556915572241322;0.9654006937650094;0.9711025000549383;0.9823997551270278;0.9767347942288203;0.9823603049960169;700;3005;14280;42604;8066;24586;5427;18770;49;340;910;0.9910518626734843;0.9410438702965147;0.9822082679225537;0.9973962484722887;0.03701293419018954;6214;18018;4316;13547;40;115;21;0.9908172635445363;0.9740464906341684;0.9915824915824916;0.9970560094207699;0.0011655011655011655
PROFILE;cosineTwoGramNormalizedBool;0.0;29548410022;0.9739341881836694;0.9650503311255376;0.9694820837958439;0.9766600637326673;0.9763811030686218;0.9734267388637803;0.9749028018465784;0.981085341139383;700;3005;14280;42604;8066;24586;5670;18645;174;97;4;0.9702258726899384;0.9831801629963586;0.9948244584355992;0.9907540251873107;1.6269421622061337E-4;6214;18018;4357;13493;94;74;0;0.9788811503033026;0.9832994809298127;0.9945455885604776;0.9930816221388091;0.0
SET;twoGramDiceNormalizedPadding;0.8;22100978161;0.9230298382537201;0.9719637734260029;0.947180851038427;0.9583033788641265;0.9633410386356904;0.9814879037926616;0.9723721389714893;0.9789521848547243;700;3005;14280;42604;8066;24586;5332;18790;29;435;4;0.9945905614624138;0.924570834055835;0.9773732119635891;0.9984590041978851;1.6269421622061337E-4;6214;18018;4279;13555;32;152;0;0.992577128276502;0.9656962310990747;0.9889107755161596;0.9976448075366159;0.0
SET;fiveGramJaccard;0.7;23898256848;0.8772213531932103;0.9619004829986979;0.918585675554175;0.9340345050281392;0.9413518009443791;0.9773340057772812;0.9591741898438614;0.9684674240667748;700;3005;14280;42604;8066;24586;5062;18809;10;705;825;0.9980283911671924;0.8777527310560084;0.9638720918315056;0.9994686221372018;0.033555682095501506;6214;18018;4177;13569;18;254;0;0.9957091775923719;0.9426765967050327;0.9816248281849093;0.9986752042393464;0.0
PROFILE;cosineTwoGramNormalizedBool;0.6;29475120222;0.9685391042277636;0.9771657890699363;0.9728428845542388;0.9791466713201291;0.9797028592636465;0.9822470855675993;0.980974147586959;0.9856416054267947;700;3005;14280;42604;8066;24586;5611;18736;83;156;4;0.9854232525465402;0.9729495404889891;0.9917425365233962;0.9955895637387746;1.6269421622061337E-4;6214;18018;4359;13532;55;72;0;0.9875396465790666;0.983750846310088;0.9947074389885328;0.9959520129535585;0.0
PROFILE;manhattanFourGramNormalized;0.5;37927264122;0.9559563676026537;0.9765430654579661;0.9661948880338571;0.9738579350409295;0.9768230504695561;0.9838919098775176;0.9803511089088817;0.9851389676687465;700;3005;14280;42604;8066;24586;5532;18757;62;235;692;0.9889166964604934;0.9592509103520028;0.9876263689974726;0.996705457250651;0.028146099406166112;6214;18018;4342;13545;42;89;0;0.9904197080291971;0.9799142405777477;0.9934722018483204;0.9969088098918083;0.0
FINGERPRINT;winnowingFiveGramJaccardNormalized;0.2;18304805892;0.964632007285267;0.9751404680776452;0.9698720055279633;0.9768457841852337;0.9785744458129582;0.9818674955623621;0.9802195878126982;0.9850678733031674;700;3005;14280;42604;8066;24586;5590;18731;88;177;910;0.9845015850651638;0.9693081324778915;0.9906388830124815;0.9953238748073755;0.03701293419018954;6214;18018;4354;13532;55;77;21;0.9875255159900204;0.9826224328593997;0.9943419795723418;0.9959520129535585;0.0011655011655011655
SET;fourGramOverlapNormalizedPadding;0.8;26108996934;0.9537105935562598;0.9696155637272534;0.9616301964912012;0.9704360031581717;0.9712594663772904;0.9816381329729755;0.9764350102320851;0.9821448879790743;700;3005;14280;42604;8066;24586;5531;18718;101;236;692;0.9820667613636364;0.9590775099705219;0.9875488023636172;0.9946330835857378;0.028146099406166112;6214;18018;4318;13543;44;113;0;0.989912883998166;0.9744978560144437;0.9917252489748096;0.9967616103628468;0.0
FINGERPRINT;winnowingFourGramJaccardNormalized;0.3;18353541287;0.9565325168376617;0.9747992423601124;0.9656226865117473;0.9734622144112477;0.9774264987754884;0.9838909357943462;0.9806533906281089;0.9853724912121556;700;3005;14280;42604;8066;24586;5539;18745;74;228;692;0.9868163192588634;0.9604647130223687;0.9879829231012491;0.996067803815293;0.028146099406166112;6214;18018;4345;13544;43;86;0;0.990200546946217;0.9805912886481607;0.9936903888481291;0.9968352101273276;0.0
EDIT;damerauLevenshteinNormalized;0.6;509573375522;0.9221236855826773;0.9710095815538171;0.946250988944529;0.9575844716031633;0.9631104725488575;0.982034172826606;0.972526295917061;0.9790545953988784;700;3005;14280;42604;8066;24586;5328;18786;33;439;0;0.9938444320089536;0.9238772325299116;0.9771651495448634;0.9982464530527658;0.0;6214;18018;4277;13558;29;154;0;0.9932652113330237;0.9652448657187994;0.9887689614935823;0.9978656068300581;0.0
SET;twoGramDiceNormalized;0.2;21772597654;0.9725301878048955;0.9669687874487423;0.9697455008707169;0.9768606458297358;0.9762977365107504;0.974374058151358;0.9753354230663239;0.9814084507042254;700;3005;14280;42604;8066;24586;5657;18661;158;110;4;0.9728288907996561;0.9809259580371077;0.9941398966490863;0.9916042297677878;1.6269421622061337E-4;6214;18018;4355;13498;89;76;0;0.97997299729973;0.9828481155495373;0.9944010608516282;0.9934496209612129;0.0
SET;twoShingleOverlapNormalized;0.6;27299812027;0.9631329725510762;0.9687457243544468;0.9659352717152656;0.9738812467351559;0.9728538953983406;0.9803493245488306;0.976594419008455;0.982296867907399;700;3005;14280;42604;8066;24586;5593;18693;126;174;2354;0.97796817625459;0.969828333622334;0.9907775480998569;0.9933046389287422;0.09574554624583097;6214;18018;4328;13534;53;103;65;0.9879023054097238;0.9767546829158203;0.9924470191391068;0.9960992124825201;0.0036075036075036075
PROFILE;manhattanFourGramNormalized;0.4;38227518967;0.9650179588118672;0.9758914852018394;0.9704394927409749;0.9772766998776439;0.9802916573794926;0.9840432776131818;0.9821656762199411;0.9865338915921692;700;3005;14280;42604;8066;24586;5591;18735;84;176;692;0.9851982378854626;0.9694815328593723;0.9906932473163768;0.9955364259524948;0.028146099406166112;6214;18018;4359;13540;47;72;0;0.9893327280980481;0.983750846310088;0.9947105495151337;0.9965408110694046;0.0
SET;fiveGramDiceNormalized;0.0;25258719858;0.97536335230344;0.9641991066823501;0.96976516383178;0.9768721520075659;0.9777303158127526;0.9744777186702183;0.9761026624428001;0.9819900945520037;700;3005;14280;42604;8066;24586;5681;18636;183;86;910;0.9687926330150068;0.9850875671926478;0.9954064736673433;0.9902757851107923;0.03701293419018954;6214;18018;4362;13496;91;69;21;0.9795643386481024;0.984427894380501;0.9949133800221157;0.9933024214322514;0.0011655011655011655
PROFILE;cosineTwoGramNormalizedNormalizedTermFrequency;0.0;29561990718;0.972147046582581;0.9643022066529487;0.9682166814358912;0.9756938458886399;0.975782538159385;0.9728299851107987;0.974305143201539;0.9806349921188922;700;3005;14280;42604;8066;24586;5660;18644;175;107;4;0.9700085689802913;0.9814461591815502;0.9942936376726574;0.9907008874010309;1.6269421622061337E-4;6214;18018;4355;13491;96;76;0;0.9784318130757134;0.9828481155495373;0.9943981720350852;0.9929344226098477;0.0
FINGERPRINT;winnowingTwoGramOverlapNormalized;0.9;18579267380;0.9426997015816199;0.9611847365541153;0.9518973496729428;0.9629043600562588;0.9611183955111819;0.976434027716079;0.9687459450449322;0.9762557077625571;700;3005;14280;42604;8066;24586;5477;18687;132;290;4;0.9764663932964878;0.9497138893705566;0.9847183432576276;0.9929858122110633;1.6269421622061337E-4;6214;18018;4276;13534;53;155;0;0.9877569877569877;0.9650191830286617;0.9886770399590913;0.9960992124825201;0.0
SET;tokenOverlap;1.0;5914656584;0.7024785400327338;0.9089338354396761;0.7990660258739679;0.8237322515212981;0.8476247681694624;0.9472543991158284;0.896055963904073;0.9160175267770204;700;3005;14280;42604;8066;24586;4061;18787;32;1706;0;0.9921817737600782;0.7041789491936882;0.9167520616795979;0.9982995908390456;0.0;6214;18018;3763;13565;22;668;0;0.9941875825627476;0.8492439629880388;0.9530668165530809;0.9983808051814235;0.0
EDIT;levenshtein;0.3;224794174571;0.9663240500321513;0.9770917953035205;0.9716930075342127;0.9782399720353054;0.9794035768090281;0.9819470258953928;0.9806744767755176;0.9854154889768231;700;3005;14280;42604;8066;24586;5597;18740;79;170;0;0.9860817477096547;0.9705219351482574;0.9910100475938657;0.9958021148838939;0.0;6214;18018;4358;13531;56;73;0;0.987313094698686;0.9835251636199503;0.9946339311967068;0.9958784131890778;0.0
PROFILE;cosineThreeShingleNormalizedTermFrequency;0.7;32160826055;0.914628318415363;0.9680788824719175;0.9409741549950847;0.9532912533814247;0.9478376493839771;0.9772824148588073;0.962447435907057;0.9711582833410244;700;3005;14280;42604;8066;24586;5286;18782;37;481;4519;0.9930490325004696;0.9165944165077163;0.9750298499714478;0.9980339019076465;0.18380379077523795;6214;18018;4209;13559;28;222;1097;0.9933915506254425;0.949898442789438;0.9838908642333648;0.9979392065945389;0.06088356088356088
PROFILE;cosineFourGramNormalizedNormalizedTermFrequency;0.1;39572097611;0.9784901152798797;0.9705940893092384;0.9745341052719328;0.9805205998965695;0.9778677485483231;0.9760887260735429;0.9769778323733534;0.9826459319359928;700;3005;14280;42604;8066;24586;5688;18672;147;79;692;0.9748071979434447;0.9863013698630136;0.9957868913657938;0.992188745416866;0.028146099406166112;6214;18018;4360;13504;83;71;0;0.9813189286518118;0.9839765290002257;0.9947697974217311;0.9938912195480974;0.0
SET;fourGramOverlap;0.0;20428447849;0.9685783839889761;0.9589533279902565;0.9637538403273177;0.9722843862971251;0.9704592869473434;0.9688404491651315;0.9696495302234398;0.9771216048687028;700;3005;14280;42604;8066;24586;5648;18616;203;119;568;0.9653050760553752;0.9793653546037802;0.9936482519348813;0.9892130293851958;0.023102578703327097;6214;18018;4335;13480;107;96;0;0.9759117514633048;0.9783344617467841;0.9929286977018268;0.9921248252005593;0.0
PROFILE;cosineThreeGramNormalizedTermFrequency;0.1;36852170774;0.976129634748069;0.9695126803827234;0.9728155316325955;0.9792080062117161;0.9777205490193617;0.975646417070481;0.9766829324539892;0.982424515547544;700;3005;14280;42604;8066;24586;5675;18670;149;92;355;0.9744162087912088;0.9840471649037628;0.9950964715915147;0.9920824698443063;0.014439111689579436;6214;18018;4360;13502;85;71;0;0.9808773903262092;0.9839765290002257;0.9947690267442717;0.993744020019136;0.0
SET;twoGramOverlapNormalized;1.0;21735701340;0.810562990284649;0.9243678581738592;0.8655971206308509;0.8897920604914934;0.8875165381461301;0.9565147396364571;0.9213699856235253;0.9379310344827586;700;3005;14280;42604;8066;24586;4707;18713;106;1060;4;0.9779763141491793;0.8161955956303104;0.9463915440246801;0.9943673946543387;1.6269421622061337E-4;6214;18018;3944;13552;35;487;0;0.9912038200552903;0.8900925299029564;0.9653109195811668;0.9974240082431737;0.0
PROFILE;cosineTwoShingleNormalizedTermFrequency;0.8;30928096446;0.8941502760736968;0.9648182628175026;0.9288124224294239;0.9429275865217789;0.9418080497213499;0.9768351628352083;0.9591617275564454;0.9684893419833179;700;3005;14280;42604;8066;24586;5163;18798;21;604;2354;0.9959490740740741;0.895266169585573;0.9688691887434285;0.9988841064881238;0.09574554624583097;6214;18018;4180;13566;21;251;65;0.9950011901928112;0.9433536447754457;0.981833972642397;0.9984544049459042;0.0036075036075036075
FINGERPRINT;winnowingFiveGramOptimalAlignment;0.8;84356315844;0.8366316769040525;0.9509618064161092;0.8919667991431162;0.9106688048297331;0.9146281101568721;0.9713348938402313;0.942555143364311;0.95490403862004;700;3005;14280;42604;8066;24586;4827;18812;7;940;825;0.9985519238725693;0.8370036414080111;0.9524098825435399;0.9996280354960413;0.033555682095501506;6214;18018;4055;13580;7;376;0;0.9982767109798129;0.9151433085082374;0.9730581828604185;0.9994848016486347;0.0
SET;fourGramOverlap;0.8;20075260159;0.9554082569117153;0.96748714018955;0.9614287296482243;0.9703438019420872;0.9702193028811692;0.9796703296703297;0.9749333640337233;0.9810205705193772;700;3005;14280;42604;8066;24586;5546;18701;118;221;568;0.9791666666666666;0.9616785156927345;0.9883204735228834;0.9937297412189808;0.023102578703327097;6214;18018;4316;13535;52;115;0;0.9880952380952381;0.9740464906341684;0.9915750915750916;0.9961728122470008;0.0
SET;fiveGramDice;0.3;21291188537;0.9725832610923886;0.9765868567953875;0.9745830030951819;0.9805217391304348;0.9836964313183394;0.9828002162070772;0.9832482216519866;0.9873703202525936;700;3005;14280;42604;8066;24586;5638;18724;95;129;825;0.9834292691435549;0.9776313507889718;0.9931575876518326;0.9949519103034168;0.033555682095501506;6214;18018;4378;13528;59;53;0;0.9867027270678387;0.9880388174227037;0.9960974891392387;0.9956576138956356;0.0
PROFILE;cosineTwoShingleNormalizedTermFrequency;0.4;30949910745;0.9672330130074795;0.975967816165606;0.9715905986721922;0.9781849912739966;0.9791632439288043;0.9836659126170479;0.9814119960242468;0.9859601449275363;700;3005;14280;42604;8066;24586;5605;18731;88;162;2354;0.9845424205164237;0.971909138200104;0.9914253956491822;0.9953238748073755;0.09574554624583097;6214;18018;4354;13540;47;77;65;0.9893206089525108;0.9826224328593997;0.994345303664537;0.9965408110694046;0.0036075036075036075
FINGERPRINT;winnowingThreeGramLongestCommonSubsequenceNormalized;0.3;59354657542;0.959066397750953;0.9759136754390592;0.9674533648808252;0.9748946629213483;0.9769897835852992;0.9819356215179909;0.9794595807697007;0.9844829539019141;700;3005;14280;42604;8066;24586;5553;18747;72;214;355;0.9872;0.9628923183631004;0.9887136754390591;0.9961740793878527;0.014439111689579436;6214;18018;4346;13535;52;85;0;0.9881764438381082;0.9808169713382984;0.9937591776798825;0.9961728122470008;0.0
FINGERPRINT;winnowingFourGramOverlapNormalized;0.9;18081849779;0.9237123275600745;0.960115058194188;0.9417378165551333;0.9545697487974345;0.941704800762647;0.9706418071501464;0.956063831349259;0.9663206459054211;700;3005;14280;42604;8066;24586;5358;18718;101;409;692;0.981498442938267;0.9290792439743367;0.9786166152559209;0.9946330835857378;0.028146099406166112;6214;18018;4189;13537;50;242;0;0.9882047652748289;0.9453847889866848;0.9824370418753176;0.9963200117759623;0.0
SET;fourGramOverlapNormalizedPadding;0.1;25257902234;0.976585521387876;0.9680195401305212;0.9722930974310252;0.9788077188146106;0.974953407163315;0.9727379899793691;0.9738450685851321;0.9802861327024895;700;3005;14280;42604;8066;24586;5681;18659;160;86;692;0.9726074302345489;0.9850875671926478;0.9954121098959723;0.9914979541952282;0.028146099406166112;6214;18018;4351;13492;95;80;0;0.9786324786324786;0.9819453847889866;0.9941055113468906;0.9930080223743284;0.0
SET;tokenDiceNormalized;0.9;24908152979;0.8396857589617861;0.9522039003450122;0.8941767469284665;0.9125847776940468;0.9174147855997004;0.9717541901989035;0.9441936570730273;0.9562764456981664;700;3005;14280;42604;8066;24586;4844;18814;5;923;587;0.9989688595586719;0.8399514478931853;0.9532350407863404;0.9997343110686009;0.02387537623037501;6214;18018;4068;13578;9;363;0;0.9977924944812362;0.9180771834800271;0.9739616957176673;0.9993376021196733;0.0
FINGERPRINT;winnowingFourGramOptimalAlignmentNormalized;0.2;57219000060;0.9671127504122785;0.9760860834707468;0.9715890575878996;0.9781811834526095;0.9791632439288043;0.9836659126170479;0.9814119960242468;0.9859601449275363;700;3005;14280;42604;8066;24586;5604;18732;87;163;692;0.9847127042698999;0.9717357378186232;0.9913733792008468;0.9953770125936553;0.028146099406166112;6214;18018;4354;13540;47;77;0;0.9893206089525108;0.9826224328593997;0.994345303664537;0.9965408110694046;0.0
FINGERPRINT;winnowingFiveGramOptimalAlignmentNormalized;0.0;48644928067;0.9709248774981452;0.960486697928141;0.965691684506229;0.973763440860215;0.9749582905600105;0.972155004504982;0.9735556385495061;0.9800698119581128;700;3005;14280;42604;8066;24586;5660;18621;198;107;910;0.9662000682826903;0.9814461591815502;0.9942866296454507;0.989478718316595;0.03701293419018954;6214;18018;4352;13489;98;79;21;0.9779775280898877;0.9821710674791243;0.9941774764150944;0.9927872230808862;0.0011655011655011655
EDIT;longestCommonSubsequenceNormalized;0.5;268670133238;0.9430156534962264;0.9743319423990111;0.958545916158246;0.9677075940383251;0.974114858187904;0.9829919763074655;0.9785433509051065;0.9837555378848121;700;3005;14280;42604;8066;24586;5454;18768;51;313;0;0.9907356948228883;0.9457256805964973;0.9835962475761229;0.997289972899729;0.0;6214;18018;4330;13545;42;101;0;0.9903934126258005;0.9772060482960957;0.992598563681665;0.9969088098918083;0.0
PROFILE;cosineTwoShingleNormalizedTermFrequency;0.1;31584032326;0.9782579565035476;0.9742845544835297;0.9762692340343555;0.9818464730290456;0.9829555502768363;0.9811672716284727;0.982061003908203;0.9864773495605139;700;3005;14280;42604;8066;24586;5679;18697;122;88;2354;0.9789691432511636;0.9847407664296861;0.9953154112323662;0.9935171900738615;0.09574554624583097;6214;18018;4377;13521;66;54;65;0.9851451721809588;0.987813134732566;0.9960220994475139;0.9951424155442703;0.0036075036075036075
FINGERPRINT;winnowingFourGramLongestCommonSubsequence;0.5;58684365912;0.9325696695394519;0.9726380750458332;0.9523931794311534;0.9626785714285715;0.9647785013343881;0.9809275539757785;0.9728195184320465;0.9793260993717875;700;3005;14280;42604;8066;24586;5391;18777;42;376;568;0.9922694643843181;0.9348014565632045;0.9803686106615151;0.9977682129762474;0.023102578703327097;6214;18018;4287;13550;37;144;0;0.9914431082331174;0.967501692620176;0.989484445742661;0.9972768087142121;0.0
FINGERPRINT;winnowingThreeGramDice;0.7;12635954851;0.9306091275568829;0.9718756417438028;0.9510185818673502;0.9615728328865059;0.9704156851911345;0.9833984930108031;0.9768855216508264;0.9824521422060165;700;3005;14280;42604;8066;24586;5380;18776;43;387;280;0.9920708095150286;0.9328940523669152;0.9798048322287742;0.9977150751899676;0.011388595135442934;6214;18018;4311;13553;34;120;0;0.992174913693901;0.97291807718348;0.991223579316902;0.9974976080076544;0.0
FINGERPRINT;winnowingFiveGramLongestCommonSubsequenceNormalized;1.0;42694588758;0.700671790800433;0.9150288960306043;0.8007090203163111;0.8238051564251502;0.8217891579524197;0.9445603775691473;0.8810388625468057;0.9020433436532508;700;3005;14280;42604;8066;24586;4042;18815;4;1725;910;0.9990113692535838;0.7008843419455523;0.9160175267770204;0.9997874488548807;0.03701293419018954;6214;18018;3642;13585;2;789;21;0.9994511525795828;0.8219363574813812;0.9451092249895645;0.9998528004710385;0.0011655011655011655
SET;tokenJaccardNormalized;0.4;27492688796;0.9544880527192445;0.9768931273544346;0.965625610080505;0.9733826899347788;0.9762196021636238;0.9838934122425855;0.9800489964643948;0.9849052320962433;700;3005;14280;42604;8066;24586;5522;18762;57;245;587;0.9897831152536297;0.9575169065371943;0.987110012100805;0.9969711461820501;0.02387537623037501;6214;18018;4339;13546;41;92;0;0.9906392694063927;0.9792371925073347;0.993254142836193;0.9969824096562891;0.0
PROFILE;cosineTwoShingleNormalizedBool;0.4;31059165712;0.9677532141519221;0.9761334098655134;0.9719342801025315;0.9784524121085231;0.9798402919992173;0.9838923027225142;0.9818642071057536;0.9863044708545557;700;3005;14280;42604;8066;24586;5608;18731;88;159;2354;0.9845505617977528;0.9724293393445466;0.9915828480677608;0.9953238748073755;0.09574554624583097;6214;18018;4357;13540;47;74;65;0.9893278837420527;0.9832994809298127;0.9945644189804613;0.9965408110694046;0.0036075036075036075
SET;fourGramDiceNormalized;0.4;24574943428;0.9664862736952764;0.975573595698739;0.9710193042480548;0.9777428646242472;0.9802278244084026;0.9826230457291207;0.9814247043602551;0.985982364910694;700;3005;14280;42604;8066;24586;5601;18730;89;166;692;0.9843585237258348;0.9712155366741807;0.9912150719729044;0.9952707370210957;0.028146099406166112;6214;18018;4361;13533;54;70;0;0.9877689694224235;0.9842022116903634;0.9948540763066971;0.9960256127180394;0.0
SET;twoGramDiceNormalizedPadding;1.0;21885701154;0.682677301890064;0.9113758535522303;0.7887810904875895;0.8114179719703216;0.8207343442662121;0.9445095465037951;0.8804495575005814;0.9014747800223075;700;3005;14280;42604;8066;24586;3937;18819;0;1830;4;1.0;0.6826773018900641;0.9113758535522302;1.0;1.6269421622061337E-4;6214;18018;3637;13586;1;794;0;0.9997251236943375;0.8208079440306928;0.9447844228094576;0.9999264002355193;0.0
PROFILE;cosineFourGramNormalizedTermFrequency;0.5;38884370260;0.9633902305696185;0.9756907341311432;0.9695209751827149;0.9765529308836395;0.9804486237018448;0.9832958274368049;0.9818711935392453;0.9863168607938482;700;3005;14280;42604;8066;24586;5581;18737;82;186;692;0.9855200423803637;0.9677475290445638;0.9901706917507794;0.9956427015250545;0.028146099406166112;6214;18018;4361;13536;51;70;0;0.9884406165004533;0.9842022116903634;0.9948552109363517;0.9962464120114816;0.0
