MetricType;Metric;Threshold;InformednessText;MarkednessText;MatthewsCorrelationText;FScoreText;RuntimeText;InformednessCode;MarkednessCode;MatthewsCorrelationCode;FScoreCode;RuntimeCode;PostCount;PostVersionCount;PostBlockVersionCount;PossibleConnections;TextBlockVersionCount;PossibleConnectionsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailuresText;PrecisionText;RecallText;InversePrecisionText;InverseRecallText;FailureRateText;CodeBlockVersionCount;PossibleConnectionsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailuresCode;PrecisionCode;RecallCode;InversePrecisionCode;InverseRecallCode;FailureRateCode
SET;threeGramOverlap;0.7;0.9639150198359672;0.9662420005226409;0.9650778088320787;0.9732546022924626;7688053185;0.9726760050429464;0.9760950750191473;0.9743840403617656;0.9806670435274165;10336470158;700;3005;14280;42604;8066;24586;5604;18674;144;164;1093;0.9749478079331941;0.9715672676837726;0.9912941925894468;0.9923477521521947;0.0;6214;18018;4337;13510;74;97;0;0.983223758784856;0.9781235904375282;0.9928713162342911;0.9945524146054181;0.0
FINGERPRINT;winnowingTwoGramOptimalAlignmentNormalized;0.7;0.8817388521539784;0.9613746863319064;0.9206961564035043;0.9360294117647059;44181882632;0.9453808986453855;0.9777552766716537;0.9614318291564492;0.9703061813980357;76942351841;700;3005;14280;42604;8066;24586;5092;18798;20;676;8;0.9960876369327074;0.8828016643550625;0.965287049399199;0.9989371877989159;0.0;6214;18018;4199;13562;22;235;0;0.9947879649372187;0.947000451059991;0.982967311734435;0.9983804475853946;0.0
SET;twoShingleJaccard;0.9;0.7440801655215763;0.925707941077039;0.8299403099146592;0.8529148872777833;6570074604;0.8354460831894883;0.9477684717031123;0.8898367588804434;0.9100061387354205;7345746293;700;3005;14280;42604;8066;24586;4294;18811;7;1474;16469;0.9983724715182516;0.7444521497919556;0.9273354695587873;0.9996280157296206;0.0;6214;18018;3706;13579;5;728;6270;0.998652654271086;0.8358141632837167;0.9491158174320263;0.9996319199057715;0.0
SET;fourGramDiceNormalizedPadding;0.3;0.9743484710613632;0.9762287206444475;0.975288142738395;0.981076388888889;10737254746;0.9827278291263621;0.9822803095781856;0.9825040438722588;0.9868109570510651;13642362635;700;3005;14280;42604;8066;24586;5651;18717;101;117;2729;0.9824408901251739;0.9797156726768377;0.9937878305192737;0.9946327983845255;0.0;6214;18018;4377;13524;60;57;0;0.9864773495605138;0.9871447902571042;0.9958029600176718;0.9955830388692579;0.0
FINGERPRINT;winnowingFourGramOverlap;0.8;0.9517093550616762;0.9645736278975123;0.9581199013254253;0.9677927533695081;4739655071;0.9639352234818963;0.9757464598255883;0.9698228610491958;0.9771305040391398;8024217170;700;3005;14280;42604;8066;24586;5529;18689;129;239;2103;0.9772004241781548;0.9585644937586685;0.9873732037193576;0.9931448613030077;0.0;6214;18018;4294;13523;61;140;0;0.9859931113662457;0.968425800631484;0.9897533484593427;0.9955094228504122;0.0
SET;tokenJaccard;0.4;0.9462013787371815;0.9733493601468761;0.9596793769608305;0.9686947293951185;2849000671;0.9631428800260116;0.980798437228247;0.97193056930885;0.978631013598446;3828314306;700;3005;14280;42604;8066;24586;5477;18755;63;291;0;0.9886281588447653;0.9495492371705964;0.9847212013021107;0.9966521415665852;0.0;6214;18018;4282;13549;35;152;0;0.9918925179522817;0.9657194406856112;0.9889059192759653;0.9974234393404005;0.0
PROFILE;cosineTwoShingleNormalizedBool;0.5;0.957047977937139;0.9733685974475059;0.9651737915912576;0.9731531847692577;14713398706;0.9739087496075141;0.982316641860328;0.9781036613738057;0.9834316840671812;16402715387;700;3005;14280;42604;8066;24586;5546;18734;84;222;13934;0.9850799289520427;0.9615117891816921;0.9882886684954632;0.9955361887554469;0.0;6214;18018;4333;13539;45;101;308;0.9897213339424394;0.9772214704555706;0.9925953079178885;0.9966872791519434;0.0
PROFILE;cosineFiveGramNormalizedTermFrequency;0.4;0.96831970201753;0.9749118175404101;0.9716101690771349;0.9782229965156795;19357737130;0.9801733831571329;0.981217606084974;0.9806953556378515;0.9854418237219275;20556225894;700;3005;14280;42604;8066;24586;5615;18721;97;153;3649;0.9830182072829131;0.9734743411927878;0.9918936102574971;0.9948453608247423;0.0;6214;18018;4366;13523;61;68;42;0.986220917099616;0.9846639603067208;0.994996688985358;0.9955094228504122;0.0
PROFILE;manhattanThreeShingleNormalized;0.8;0.8727906846647993;0.9584166207622808;0.9146021531951662;0.9308466438925307;15065112527;0.9198913272161311;0.970287719802597;0.9447535437090058;0.956898571093933;16968424431;700;3005;14280;42604;8066;24586;5041;18796;22;727;27561;0.9956547501481335;0.8739597780859917;0.9627618706141474;0.9988309065788076;1.0;6214;18018;4085;13565;19;349;8093;0.9953703703703703;0.9212900315741994;0.9749173494322265;0.9986012956419317;0.0
PROFILE;cosineFourGramNormalizedTermFrequency;0.4;0.9699471239874353;0.9751230219622293;0.9725316296584916;0.978941872607031;18870317908;0.9789814810387449;0.9794279937925052;0.9792047119646603;0.9843203609701073;19831309902;700;3005;14280;42604;8066;24586;5625;18719;99;143;2729;0.9827044025157232;0.9752080443828016;0.9924186194465062;0.9947390796046338;0.0;6214;18018;4363;13516;68;71;0;0.9846535770706387;0.9839873703202526;0.9947744167218665;0.9949941107184923;0.0
SET;fourGramDiceNormalizedPadding;0.5;0.9578982276980064;0.9761859695209432;0.9669988676869128;0.9745211737831664;10833904492;0.976320645478004;0.9823158401289753;0.9793136551166787;0.9843679202537381;13529891325;700;3005;14280;42604;8066;24586;5546;18750;68;222;2729;0.9878874242964019;0.9615117891816921;0.9882985452245414;0.9963864385163141;0.0;6214;18018;4345;13535;49;89;0;0.9888484296768321;0.9799278304014434;0.9934674104521433;0.9963928150765606;0.0
FINGERPRINT;winnowingThreeGramJaccard;0.4;0.9533627024262925;0.9757351479649703;0.9644840576786131;0.9725061684878394;5108956051;0.9781985014607648;0.9831449410719459;0.9806686025744424;0.9853989813242785;9315413646;700;3005;14280;42604;8066;24586;5518;18756;62;250;1093;0.9888888888888889;0.9566574202496533;0.9868462590760813;0.9967052821766393;0.0;6214;18018;4353;13536;48;81;0;0.989093387866394;0.9817320703653586;0.9940515532055518;0.9964664310954063;0.0
FINGERPRINT;winnowingFiveGramDice;0.3;0.9704672349444396;0.9752899512249806;0.9728756047072024;0.9792083514571552;4540923350;0.9835563330894739;0.9823634989521195;0.9829597350808894;0.9871563767462822;8117202446;700;3005;14280;42604;8066;24586;5628;18719;99;140;3389;0.9827134625458355;0.9757281553398058;0.9925764886791453;0.9947390796046338;0.0;6214;18018;4381;13523;61;53;0;0.9862674470959027;0.9880469102390618;0.9960960518562169;0.9955094228504122;0.0
EQUAL;equalsNormalized;0.9;0.6662900329000077;0.9057002221088575;0.7768262552118428;0.7994594032643727;2791578684;0.8022931738525463;0.9380602063250465;0.8675248124389849;0.8899724931232808;3785615731;700;3005;14280;42604;8066;24586;3845;18812;6;1923;0;0.9984419631264606;0.6666088765603329;0.9072582589823969;0.9996811563396748;0.0;6214;18018;3559;13579;5;875;0;0.9985970819304153;0.8026612539467749;0.9394631243946312;0.9996319199057715;0.0
FINGERPRINT;winnowingFourGramLongestCommonSubsequence;0.5;0.9310484185398669;0.9711682348220179;0.9508967605198758;0.9615212927417195;12734716330;0.9640496819469215;0.9804784605779333;0.972229370095331;0.9788788674506224;52861528463;700;3005;14280;42604;8066;24586;5385;18770;48;383;2103;0.9911651021535064;0.9335991678224688;0.9800031326685115;0.9974492507173982;0.0;6214;18018;4287;13546;38;147;0;0.99121387283237;0.9668470906630582;0.9892645877455635;0.9972025912838633;0.0
SET;twoShingleJaccard;0.5;0.9094415644182856;0.9665232925189016;0.9375481082030416;0.9504610377870185;6546705112;0.932907814813575;0.972895536082353;0.9526918959498237;0.9633933759442185;7357707795;700;3005;14280;42604;8066;24586;5257;18781;37;511;16469;0.9930109557990178;0.9114077669902912;0.9735123367198839;0.9980337974279945;0.0;6214;18018;4145;13558;26;289;6270;0.9937664828578279;0.9348218313035633;0.9791290532245251;0.9980859835100118;0.0
SET;tokenDiceNormalized;0.6;0.9484272959065221;0.9750153588651589;0.9616294402085502;0.9702112613807125;11069704843;0.9726291856534233;0.9820931025893147;0.9773496890096651;0.9828506530380466;13143300283;700;3005;14280;42604;8066;24586;5488;18761;57;280;2161;0.9897204688908927;0.9514563106796117;0.9852948899742661;0.9969709852269104;0.0;6214;18018;4327;13540;44;107;0;0.9899336536261725;0.9758682904826342;0.9921594489631421;0.9967608951707891;0.0
SET;tokenOverlap;0.4;0.9700474167546078;0.9699308111914564;0.9699891122208402;0.9770304238536881;2513729226;0.9749313049978403;0.9768632352457034;0.9758967920546239;0.9818181818181818;3653901610;700;3005;14280;42604;8066;24586;5636;18685;133;132;0;0.9769457444964466;0.9771151178918169;0.9929850666950099;0.992932298862791;0.0;6214;18018;4347;13510;74;87;0;0.983261705496494;0.9803788903924222;0.9936015297492093;0.9945524146054181;0.0
PROFILE;cosineTwoGramNormalizedBool;0.5;0.9737107837407128;0.974179428579266;0.9739450779720573;0.980055497745404;13508247521;0.9798099850018569;0.9795124467898224;0.9796612045999719;0.9846674182638105;15259281655;700;3005;14280;42604;8066;24586;5651;18705;113;117;8;0.9803955586398334;0.9797156726768377;0.9937838699394326;0.9939951110638751;0.0;6214;18018;4367;13515;69;67;0;0.9844454463480613;0.9848894903022102;0.9950670004417611;0.9949204946996466;0.0
SET;twoShingleJaccardNormalized;0.5;0.9268204417849408;0.9702187774986044;0.948271372545487;0.9593699659924826;12926543306;0.9581859020641972;0.9785504864942731;0.968314659920459;0.9758387724722318;15148650159;700;3005;14280;42604;8066;24586;5360;18772;46;408;13934;0.9914909359970403;0.9292649098474342;0.9787278415015641;0.9975555319375067;0.0;6214;18018;4261;13546;38;173;308;0.9911607350546638;0.9609833107803338;0.9873897514396093;0.9972025912838633;0.0
PROFILE;cosineFiveGramNormalizedTermFrequency;0.5;0.9595535466455893;0.9754298473972998;0.96745913069961;0.9749166812839852;19517532868;0.9795516814337013;0.9835979878325898;0.981572749640198;0.9860875466576179;20708200382;700;3005;14280;42604;8066;24586;5558;18742;76;210;3649;0.9865104721334753;0.9635922330097088;0.9889193752638245;0.9959613136358806;0.0;6214;18018;4359;13536;48;75;42;0.9891082368958475;0.983085250338295;0.9944897509367423;0.9964664310954063;0.0
SET;twoShingleOverlapNormalized;0.5;0.9670190837438524;0.969705319708805;0.9683612702738312;0.9757665247980543;12693730698;0.9704990030458502;0.9749568584030945;0.9727253770170271;0.9794071056800182;14586791046;700;3005;14280;42604;8066;24586;5617;18690;128;151;13934;0.9777197563098347;0.9738210818307905;0.9919855633989704;0.993198001913062;0.0;6214;18018;4328;13508;76;106;308;0.9827429609445958;0.9760938204781235;0.9922138974584986;0.9944051825677267;0.0
SET;fiveGramDice;0.8;0.8867134507949643;0.9626409397108939;0.9238975427651889;0.9387717690192483;8436161128;0.9447136725368219;0.9762629803569332;0.9603587795895561;0.9695150115473442;11235295565;700;3005;14280;42604;8066;24586;5121;18797;21;647;3389;0.9959159859976663;0.8878294036061026;0.9667249537132278;0.9988840471888617;0.0;6214;18018;4198;13556;28;236;0;0.9933743492664459;0.9467749210645016;0.9828886310904872;0.9979387514723204;0.0
SET;twoGramOverlapNormalized;0.7;0.9600556922437853;0.9589036885683371;0.9594795175112358;0.9689935908539754;9201055135;0.9703015646840747;0.9713352707183067;0.9708182801177583;0.9779934544633788;11950331785;700;3005;14280;42604;8066;24586;5594;18634;184;174;8;0.9681550709588093;0.9698335644937587;0.9907486176095278;0.9902221277500266;0.0;6214;18018;4333;13490;94;101;0;0.9787666591371131;0.9772214704555706;0.9925686115811935;0.9930800942285041;0.0
PROFILE;manhattanTokenNormalized;0.5;0.958779027781852;0.9759826855275486;0.9673426127086637;0.974804670353788;6870016742;0.9757819236513225;0.9837483944122174;0.9797570620763361;0.9846851956891662;7298273315;700;3005;14280;42604;8066;24586;5552;18747;71;216;0;0.9873732882802775;0.9625520110957004;0.988609397247271;0.9962270166861515;0.0;6214;18018;4340;13543;41;94;0;0.9906414060716732;0.9788001804239964;0.9931069883405441;0.9969817432273262;0.0
EQUAL;tokenEquals;0.3;0.6625961155909244;0.9045086235286179;0.7741601258580526;0.796749661423065;2295656314;0.8020676438570571;0.9379948203183242;0.8673726393441528;0.8898336876328623;3370642681;700;3005;14280;42604;8066;24586;3824;18811;7;1944;0;0.998172800835291;0.6629680998613038;0.9063358226933269;0.9996280157296206;0.0;6214;18018;3558;13579;5;876;0;0.9985966881841145;0.8024357239512855;0.9393981321342096;0.9996319199057715;0.0
FINGERPRINT;winnowingTwoGramOverlapNormalized;0.4;0.9571947410990953;0.9533079521718117;0.9552493697808997;0.9657735522904062;7651043467;0.962381218212623;0.9625274555665047;0.9624543341121121;0.9716927935040036;10752189318;700;3005;14280;42604;8066;24586;5587;18603;215;181;8;0.9629438124784557;0.9686199722607489;0.990364139693356;0.9885747688383463;0.0;6214;18018;4308;13459;125;126;0;0.9718023911572299;0.9715832205683356;0.9907250644092749;0.9907979976442874;0.0
SET;fiveGramJaccardNormalized;0.4;0.9449459410376555;0.9744310698302687;0.9595752624245233;0.9685534591194968;12000591340;0.9717223837325135;0.9824006724769294;0.9770469401414174;0.9826077071728998;14672068267;700;3005;14280;42604;8066;24586;5467;18764;54;301;3649;0.9902191631950733;0.9478155339805825;0.9842119066351954;0.997130407057073;0.0;6214;18018;4322;13543;41;112;42;0.9906027962411185;0.9747406405051872;0.9917978762358111;0.9969817432273262;0.0
PROFILE;cosineFourGramNormalizedNormalizedTermFrequency;0.5;0.9650761532212571;0.9760676966555839;0.9705563651699491;0.9773660753298961;18745202696;0.9791099853206271;0.98225074707858;0.9806791088594085;0.9854187860291623;19752676343;700;3005;14280;42604;8066;24586;5592;18735;83;176;2729;0.985374449339207;0.9694868238557559;0.9906932473163768;0.9955893293655012;0.0;6214;18018;4359;13530;54;75;0;0.9877634262406526;0.983085250338295;0.9944873208379272;0.9960247349823321;0.0
EDIT;longestCommonSubsequence;0.5;0.9409723721894623;0.9727149579417818;0.9567120263896818;0.966282165039929;128738403892;0.9711240917038433;0.9817958057977805;0.976445369769355;0.9821530067068318;222743522526;700;3005;14280;42604;8066;24586;5445;18761;57;323;0;0.9896401308615049;0.944001386962552;0.9830748270802767;0.9969709852269104;0.0;6214;18018;4320;13541;43;114;0;0.9901443960577584;0.9742895805142084;0.991651409740022;0.9968345111896348;0.0
EDIT;optimalAlignmentNormalized;0.3;0.9638512658447094;0.9741083520046987;0.9689662368471013;0.9761551227181413;211049633207;0.9763440551727656;0.9793260251422629;0.977833903443536;0.9832730560578661;213116076892;700;3005;14280;42604;8066;24586;5588;18725;93;180;0;0.9836296426685442;0.9687933425797504;0.9904787093361545;0.9950579232649591;0.0;6214;18018;4350;13520;64;84;0;0.9855006796556411;0.9810554803788903;0.9938253454866216;0.9952885747938751;0.0
SET;fourGramDiceNormalized;0.9;0.8308995032200555;0.948568639993669;0.8877866927031873;0.9070449172576832;10520394577;0.9141700974321458;0.9696007502415294;0.9414775686752078;0.9541500117564073;13305410161;700;3005;14280;42604;8066;24586;4796;18807;11;972;2729;0.9977116704805492;0.8314840499306518;0.9508569695131199;0.9994154532894037;0.0;6214;18018;4058;13570;14;376;0;0.9965618860510805;0.9152007216959855;0.9730388641904488;0.9989693757361602;0.0
FINGERPRINT;winnowingFourGramLongestCommonSubsequenceNormalized;0.4;0.9458798817315555;0.9743917100209591;0.9600299554882821;0.9689298043728424;14295658006;0.9713496216993325;0.9818706913577231;0.976595988425094;0.9822686974312345;30417959971;700;3005;14280;42604;8066;24586;5473;18762;56;295;2729;0.9898715861819497;0.9488557558945908;0.9845201238390093;0.9970241258369646;0.0;6214;18018;4321;13541;43;113;0;0.9901466544454629;0.9745151105096977;0.9917240369122602;0.9968345111896348;0.0
PROFILE;cosineThreeGramNormalizedTermFrequency;0.4;0.9731096351959767;0.9747521136343704;0.9739305281719273;0.9800381878146155;17516066036;0.9781623409535376;0.9781623409535376;0.9781623409535376;0.9835363103292738;18147222269;700;3005;14280;42604;8066;24586;5646;18710;108;122;1292;0.9812304483837331;0.9788488210818308;0.9935216652506372;0.994260814114146;0.0;6214;18018;4361;13511;73;73;0;0.9835363103292738;0.9835363103292738;0.9946260306242638;0.9946260306242638;0.0
EDIT;levenshtein;0.5;0.9395043720497194;0.973087586666896;0.9561485460224574;0.965792980897379;74285745401;0.9703598398816724;0.9831731839602078;0.9767455008156328;0.9823522714334509;151450839224;700;3005;14280;42604;8066;24586;5435;18766;52;333;0;0.9905230544924367;0.9422676837725381;0.9825645321744594;0.9972366882771814;0.0;6214;18018;4314;13549;35;120;0;0.9919521729133134;0.972936400541272;0.9912210110468944;0.9974234393404005;0.0
PROFILE;cosineTwoShingleNormalizedBool;0.4;0.9677577455940094;0.9761356761092559;0.9719376838590927;0.9784561709550806;14495864724;0.9788014754283876;0.9831464598713939;0.9809715620161047;0.9856318588075574;16049720674;700;3005;14280;42604;8066;24586;5609;18730;88;159;13934;0.9845532736527998;0.9724341192787794;0.9915824024564561;0.9953236263152301;0.0;6214;18018;4356;13535;49;78;308;0.9888762769580023;0.9824086603518268;0.9942701829133916;0.9963928150765606;0.0
FINGERPRINT;winnowingTwoGramLongestCommonSubsequenceNormalized;0.4;0.9514416804284387;0.975623773846592;0.9634568609203719;0.9716756375187505;29177504051;0.9760121355857643;0.9832192539642781;0.9796090668275367;0.9845804988662132;64328878570;700;3005;14280;42604;8066;24586;5506;18759;59;262;8;0.9893980233602875;0.9545769764216366;0.9862257504863046;0.996864704006802;0.0;6214;18018;4342;13540;44;92;0;0.989968080255358;0.9792512404149752;0.9932511737089202;0.9967608951707891;0.0
PROFILE;manhattanTwoShingleNormalized;0.4;0.9604622437071124;0.9742903394465237;0.9673515831624883;0.9748664506524215;14675151210;0.9768406395488762;0.9832939973066785;0.9800620068106033;0.9849291784702549;16012472723;700;3005;14280;42604;8066;24586;5566;18733;85;202;13934;0.9849584144399222;0.9649791955617198;0.9893319250066015;0.9954830481453927;0.0;6214;18018;4346;13539;45;88;308;0.98975176497381;0.9801533603969328;0.9935422323328685;0.9966872791519434;0.0
FINGERPRINT;winnowingTwoGramOverlapNormalized;0.6;0.957882915684499;0.9574226142473192;0.9576527373100844;0.9675909878682842;9136459443;0.9670798926062818;0.9688483882441279;0.967963736539185;0.9758355916892503;11177961007;700;3005;14280;42604;8066;24586;5583;18629;189;185;8;0.9672557172557172;0.9679264909847434;0.990166896991602;0.9899564246997555;0.0;6214;18018;4321;13483;101;113;0;0.9771596562641339;0.9745151105096977;0.9916887319799941;0.9925647820965842;0.0
SET;fourGramDiceNormalizedPadding;0.8;0.8872867023620228;0.9629878109360008;0.9243626340242379;0.9391495601173021;10794740671;0.9470425885105618;0.9772275464505022;0.9620166865259192;0.970815549659707;13539809864;700;3005;14280;42604;8066;24586;5124;18798;20;644;2729;0.9961119751166407;0.8883495145631068;0.9668758358193601;0.9989371877989159;0.0;6214;18018;4208;13557;27;226;0;0.9936245572609209;0.9490302210193956;0.9836029891895813;0.9980123674911661;0.0
PROFILE;cosineTokenNormalizedNormalizedTermFrequency;0.4;0.9747623007982589;0.9760542467757849;0.975408059886259;0.9811713665943601;7029521853;0.9807623113078985;0.9830059686010817;0.9818834990948043;0.9863323167287925;7454493447;700;3005;14280;42604;8066;24586;5654;18715;103;114;0;0.9821087371895084;0.9802357836338419;0.9939455095862765;0.9945265171644171;0.0;6214;18018;4366;13531;53;68;0;0.9880063362751754;0.9846639603067208;0.9949996323259063;0.9960983510011778;0.0
SET;fourGramOverlapNormalized;0.7;0.9591921757564135;0.9660760699064339;0.9626279693836852;0.9713339722924109;10593361861;0.9656156411028816;0.9728964554700383;0.9692492118002584;0.9767547340968364;13382930709;700;3005;14280;42604;8066;24586;5574;18683;135;194;2729;0.976353126642144;0.9663661581137309;0.9897229432642899;0.9928260176426825;0.0;6214;18018;4307;13506;78;127;0;0.982212086659065;0.9713576905728462;0.9906843688109733;0.9942579505300353;0.0
PROFILE;cosineThreeGramNormalizedTermFrequency;0.7;0.9426276911370453;0.9719154321560892;0.9571595477211509;0.9666961913197519;17500884411;0.9729330136067107;0.9817894597962327;0.9773512049651614;0.9828584402315813;18208891435;700;3005;14280;42604;8066;24586;5457;18753;65;311;1292;0.9882289025715321;0.9460818307905686;0.9836865295845573;0.9965458603464767;0.0;6214;18018;4329;13538;46;105;0;0.9894857142857143;0.976319350473613;0.9923037455105183;0.9966136631330977;0.0
PROFILE;cosineFourGramNormalizedBool;0.5;0.9646623234843612;0.9762513971543365;0.9704395607577816;0.9772687532785452;18644869688;0.9774529773944032;0.9820936531355402;0.979770567703215;0.9847233223944778;19713337555;700;3005;14280;42604;8066;24586;5589;18737;81;179;2729;0.9857142857142858;0.9689667128987517;0.9905371114400507;0.9956956105856095;0.0;6214;18018;4351;13532;52;83;0;0.9881898705428117;0.9812810103743798;0.9939037825927286;0.9961719670200235;0.0
FINGERPRINT;winnowingTwoGramLongestCommonSubsequence;0.5;0.9360230171808532;0.972518829494494;0.9540964359270127;0.9641171756744725;32910433842;0.9699870778484916;0.9826414580242802;0.9762937654424271;0.9820127504553734;74202361577;700;3005;14280;42604;8066;24586;5414;18769;49;354;0;0.991030569284276;0.938626907073509;0.9814882602102181;0.9973961101073441;0.0;6214;18018;4313;13547;37;121;0;0.9914942528735632;0.9727108705457825;0.991147205150717;0.997276207302709;0.0
SET;fiveGramJaccard;0.9;0.7799146809448092;0.9351187327767911;0.8539981429248692;0.8759365573610975;9852471829;0.8760461643165325;0.9592149369508691;0.9166878237824115;0.9333653499819906;12630543005;700;3005;14280;42604;8066;24586;4501;18810;8;1267;3389;0.9982257706808605;0.7803398058252428;0.9368929620959306;0.9995748751195663;0.0;6214;18018;3887;13576;8;547;0;0.9979460847240051;0.8766350924672982;0.961268852226864;0.9994110718492344;0.0
SET;threeGramJaccardNormalized;0.8;0.8513040602521651;0.954125492693698;0.9012496357393119;0.9190200112212454;11183861441;0.9263533991275257;0.9727702979770365;0.9492781847811124;0.9605324614666044;13713510990;700;3005;14280;42604;8066;24586;4914;18806;12;854;1292;0.997563946406821;0.8519417475728155;0.956561546286877;0.9993623126793496;0.0;6214;18018;4113;13567;17;321;0;0.9958837772397094;0.9276048714479026;0.9768865207373272;0.9987485276796231;0.0
SET;fourGramJaccardNormalized;0.5;0.9319152701348741;0.9714322603366834;0.9514686318052694;0.9619846510797787;11713986555;0.9680309239079328;0.9822007556282988;0.9750901009311559;0.9810804650102577;14193241462;700;3005;14280;42604;8066;24586;5390;18770;48;378;2729;0.9911732254505333;0.9344660194174758;0.98025903488615;0.9974492507173982;0.0;6214;18018;4304;13548;36;130;0;0.9917050691244239;0.970681100586378;0.9904956865038749;0.9973498233215548;0.0
SET;twoGramJaccardNormalized;0.7;0.9128279332105818;0.9683983622400816;0.9402026778988272;0.9525959367945824;9877954772;0.9585493002194734;0.9803321678321679;0.9693795507736708;0.9766162310866576;12469139516;700;3005;14280;42604;8066;24586;5275;18786;32;493;8;0.9939702280007537;0.9145284327323162;0.9744281342393277;0.9982995004782655;0.0;6214;18018;4260;13554;30;174;0;0.993006993006993;0.9607577807848444;0.9873251748251748;0.997791519434629;0.0
FINGERPRINT;winnowingFiveGramOptimalAlignmentNormalized;0.4;0.9404914533536737;0.9732255197773607;0.9567184975405746;0.966258213461197;14747595752;0.9676628438137043;0.9810560774398773;0.9743364479666095;0.9805216995101947;39997271554;700;3005;14280;42604;8066;24586;5441;18765;53;327;3649;0.9903531124863487;0.9433079056865464;0.982872407291012;0.9971835476671272;0.0;6214;18018;4304;13543;41;130;42;0.9905638665132336;0.970681100586378;0.9904922109266437;0.9969817432273262;0.0
SET;fiveGramJaccardNormalized;0.8;0.8318194954251168;0.949021303633871;0.8884899672682934;0.9076472256356934;11849881132;0.9123658574682305;0.9690361271399053;0.9402741499454788;0.953165450694281;14471639938;700;3005;14280;42604;8066;24586;4801;18808;10;967;3649;0.9979214300561214;0.8323509015256588;0.9510998735777497;0.999468593899458;0.0;6214;18018;4050;13570;14;384;42;0.9965551181102362;0.9133964817320703;0.9724810090296689;0.9989693757361602;0.0
SET;twoGramOverlap;0.6;0.9624044924673738;0.9584965488021224;0.9604485330207112;0.9697493517718236;6534061510;0.9705364585574685;0.9702417364307159;0.9703890863051357;0.9776775648252536;9419566480;700;3005;14280;42604;8066;24586;5610;18626;192;158;0;0.9669079627714581;0.9726074895977809;0.9915885860306644;0.9897970028695929;0.0;6214;18018;4336;13484;100;98;0;0.9774571686203787;0.9778980604420388;0.9927845678103372;0.9926383981154299;0.0
SET;twoShingleJaccardNormalized;0.4;0.9429465347973707;0.9729955056615585;0.9578531935724711;0.967210209145693;12944505661;0.966907955869438;0.9812157161382808;0.9740355652429905;0.9802804057904935;14868127514;700;3005;14280;42604;8066;24586;5457;18759;59;311;13934;0.9893038433647571;0.9460818307905686;0.9836916622968013;0.996864704006802;0.0;6214;18018;4300;13545;39;134;308;0.9910117538603365;0.9697789806044204;0.9902039622779443;0.9971289752650176;0.0
PROFILE;cosineFourGramNormalizedNormalizedTermFrequency;0.3;0.9783778338649114;0.9761511953329673;0.9772638804409548;0.9826049329294677;18826762473;0.9804129589694792;0.979520727090325;0.979966741485935;0.9848997070092405;19669995074;700;3005;14280;42604;8066;24586;5677;18708;110;91;2729;0.9809918783480214;0.9842233009708737;0.995159316984946;0.9941545328940377;0.0;6214;18018;4370;13514;70;64;0;0.9842342342342343;0.9855660802886784;0.9952864928560907;0.9948468786808009;0.0
SET;fourGramOverlap;0.6;0.9667281370612049;0.9677760581715458;0.9672519557016231;0.9749284289060467;8293089866;0.9736517410437497;0.9766254880924039;0.9751374809886403;0.98123869801085;11257977269;700;3005;14280;42604;8066;24586;5619;18678;140;149;2103;0.9756902239972217;0.9741678224687933;0.992085834174324;0.9925603145924116;0.0;6214;18018;4341;13511;73;93;0;0.9834617127322157;0.9790257104194858;0.9931637753601882;0.9946260306242638;0.0
SET;twoShingleDice;0.3;0.9596093406009443;0.9735460292891567;0.9665525661912212;0.9742511823436679;6325243982;0.9681922017624811;0.9808231661166782;0.9744872193836892;0.9806466302367941;7283348598;700;3005;14280;42604;8066;24586;5562;18730;88;206;16469;0.9844247787610619;0.9642857142857143;0.9891212505280946;0.9953236263152301;0.0;6214;18018;4307;13541;43;127;6270;0.9901149425287357;0.9713576905728462;0.9907082235879426;0.9968345111896348;0.0
SET;twoShingleOverlap;0.6;0.9528618466487291;0.9709316741731637;0.9618543278596728;0.9705701484670122;6366394382;0.9547340180519628;0.9765867048970664;0.965598544293902;0.9737475639114982;7247651925;700;3005;14280;42604;8066;24586;5524;18727;91;244;16469;0.983793410507569;0.9576976421636616;0.9871382636655949;0.9951642044850675;0.0;6214;18018;4247;13542;42;187;6270;0.9902075075775238;0.9578258908434821;0.9863791973195426;0.9969081272084805;0.0
EQUAL;tokenEqualsNormalized;0.8;0.6678503657710202;0.9060978201143066;0.7779060101244004;0.8005816368923971;9919561903;0.8052250637939085;0.9389110234761837;0.8695025524835531;0.8917738110098614;12188819759;700;3005;14280;42604;8066;24586;3854;18812;6;1914;2161;0.9984455958549223;0.6681692094313454;0.9076522242593843;0.9996811563396748;0.0;6214;18018;3572;13579;5;862;0;0.9986021805982667;0.8055931438881371;0.940308842877917;0.9996319199057715;0.0
