MetricTypeText;MetricText;ThresholdText;MetricTypeTextBackup;MetricTextBackup;ThresholdTextBackup;MetricTypeCode;MetricCode;ThresholdCode;MetricTypeCodeBackup;MetricCodeBackup;ThresholdCodeBackup;PostId;Runtime;PostVersionCount;PostBlockVersionCount;PossibleComparisons;TextBlockVersionCount;PossibleComparisonsText;TruePositivesText;TrueNegativesText;FalsePositivesText;FalseNegativesText;FailedPredecessorComparisonsText;CodeBlockVersionCount;PossibleComparisonsCode;TruePositivesCode;TrueNegativesCode;FalsePositivesCode;FalseNegativesCode;FailedPredecessorComparisonsCode
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;7252877;540878;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;22507249;5216760;3;19;43;11;28;7;1;0;0;0;8;15;5;1;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;19855204;105234;2;6;5;4;4;2;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;6684921;2112946;2;16;32;9;20;4;1;0;0;0;7;12;3;1;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;41297941;101414;2;6;4;3;2;1;1;0;0;0;3;2;1;1;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;43304240;470198;2;6;5;4;4;2;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;23871819;512379;3;7;5;4;3;2;0;0;0;0;3;2;2;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;13543637;1562352;3;10;12;5;6;3;1;0;0;0;5;6;3;1;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;33058542;1305888;2;6;5;4;4;2;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;41348403;710846;2;6;5;4;4;2;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;17454188;166074;2;3;1;2;1;1;0;0;0;0;1;0;0;1;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;11660698;744160;2;8;8;4;4;2;0;0;0;0;4;4;2;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;35307194;566494;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;17174045;680708;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;26335793;928172;2;6;5;4;4;2;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;11407124;425112;2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;23825902;1880786;2;8;8;5;6;2;1;0;0;0;3;2;1;1;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;32069415;560110;2;4;2;2;1;1;0;0;0;0;2;1;1;0;0;0;0
DEFAULT;default;0.17;DEFAULT;default;0.36;DEFAULT;default;0.23;DEFAULT;default;0.26;33845232;501800;2;3;1;2;1;1;0;0;0;0;1;0;0;1;0;0;0
