sample;metric;threshold;numberOfTextPostsWithThisMetric;runtimeTextTotal;truePositivesText;trueNegativesText;falsePositivesText;falseNegativesText;numberOfCodePostsWithThisMetric;runtimeCodeTotal;truePositivesCode;trueNegativesCode;falsePositivesCode;falseNegativesCode
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleJaccard;0.9;40;17340374;250;1523;1;68;66;60606031;529;2736;4;62
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;damerauLevenshtein;0.9;99;697589904;776;4512;10;130;99;2096611594;771;3756;8;53
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineTwoGramNormalizedTermFrequency;0.9;99;96191531;829;4510;12;77;99;142038853;798;3753;11;26
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;manhattanFiveGramNormalized;0.4;76;96485361;690;3525;10;23;97;192140970;797;3724;14;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleJaccardNormalized;0.4;39;33833334;305;1589;2;20;84;113569990;651;2965;5;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramDice;0.5;89;28908607;802;4159;11;31;99;69920112;806;3749;15;18
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineFourGramNormalizedTermFrequency;0.8;81;100378037;704;3833;10;61;99;187095929;802;3752;12;22
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fiveGramJaccardNormalized;0.8;76;61638375;616;3529;6;97;97;133874515;772;3727;11;44
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramJaccard;0.4;83;54831003;753;3952;12;35;99;116802839;803;3749;15;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;twoShingleJaccardNormalized;0.3;68;57431613;551;2816;9;22;97;127795625;797;3725;13;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleDiceNormalized;0.7;40;33167742;300;1589;2;25;83;112163309;649;2966;4;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineTokenNormalizedBool;0.4;99;48495232;881;4509;13;25;99;72105076;807;3749;15;17
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;twoShingleDiceNormalized;0.5;68;54197122;548;2817;8;25;97;126426349;797;3725;13;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;longestCommonSubsequenceNormalized;0.8;99;249308011;808;4512;10;98;99;1306753498;792;3755;9;32
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;manhattanFourGramNormalized;0.4;81;97857321;741;3832;11;24;99;185044648;805;3750;14;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;twoGramDiceNormalizedPadding;0.6;99;63955598;865;4505;17;41;99;107685895;800;3749;15;24
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramDice;0.6;89;28841106;797;4159;11;36;99;71025275;806;3750;14;18
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramJaccardNormalized;0.3;77;39591013;680;3524;11;33;97;93098175;796;3722;16;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFourGramOptimalAlignmentNormalized;0.4;82;55720100;719;3829;14;46;99;295943020;804;3750;14;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramJaccardNormalized;0.9;81;63970770;648;3837;6;117;99;130505515;767;3756;8;57
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineTokenNormalizedNormalizedTermFrequency;0.3;99;49298480;886;4507;15;20;99;72726879;807;3749;15;17
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;longestCommonSubsequenceNormalized;0.5;99;249679087;854;4506;16;52;99;1308240725;806;3751;13;18
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFourGramDiceNormalized;0.4;81;40717491;738;3830;13;27;99;92700804;804;3748;16;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramJaccardNormalizedPadding;0.6;86;70898189;753;4089;11;64;99;128302422;800;3751;13;24
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fiveGramDiceNormalizedPadding;0.4;77;58769064;689;3523;12;24;97;126659679;795;3723;15;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramLongestCommonSubsequence;0.4;89;49665187;795;4158;12;38;99;434920658;807;3751;13;17
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleOverlap;0.3;41;17096119;312;1521;3;6;67;59692387;573;2730;10;18
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;twoGramJaccard;0.8;99;51898552;813;4510;12;93;99;90585110;791;3753;11;33
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;manhattanTokenNormalized;0.7;99;47987733;841;4511;11;65;99;72736041;803;3752;12;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineTwoShingleNormalizedTermFrequency;0.6;69;63100866;545;2817;8;28;97;143227596;797;3725;13;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramJaccardNormalized;0.9;76;39555874;599;3528;7;114;97;93253350;764;3730;8;52
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramOverlapNormalized;0.6;99;51644528;863;4495;27;43;99;95859002;796;3743;21;28
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramJaccard;0.5;89;55829299;788;4158;12;45;99;108599546;805;3751;13;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFourGramDice;0.5;83;26351244;754;3952;12;34;99;69364945;803;3748;16;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;levenshteinNormalized;0.8;99;128209693;808;4512;10;98;99;950109838;791;3754;10;33
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFourGramDiceNormalized;0.3;81;40846725;742;3830;13;23;99;92289362;804;3748;16;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramOptimalAlignment;0.7;79;36024588;668;3712;9;75;99;407552564;787;3752;12;37
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFourGramOverlapNormalized;0.8;81;40818867;731;3830;13;34;99;95625187;795;3745;19;29
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleDiceNormalized;0.6;40;33826420;304;1589;2;21;84;110952755;651;2965;5;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;manhattanTwoGramNormalized;0.7;99;93476955;847;4509;13;59;99;139793029;803;3751;13;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleOverlap;0.4;41;16833409;311;1521;3;7;67;58850002;573;2731;9;18
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramJaccardNormalized;0.5;86;66330146;771;4089;11;46;99;125030522;801;3750;14;23
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramLongestCommonSubsequence;0.7;79;32588728;669;3712;9;74;99;271976597;788;3752;12;36
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramDiceNormalizedPadding;0.3;81;62526232;744;3830;13;21;99;125088803;804;3749;15;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;tokenDiceNormalized;0.4;83;60931103;762;3923;11;20;99;122724662;799;3747;17;25
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineTokenNormalizedTermFrequency;0.5;99;49770860;877;4508;14;29;99;71914428;805;3749;15;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineThreeGramNormalizedTermFrequency;0.8;86;102242900;760;4089;11;57;99;171392874;802;3751;13;22
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramDiceNormalized;0.9;86;59506549;724;4092;8;93;99;116041629;782;3753;11;42
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramOverlap;0.4;89;29773215;794;4144;26;39;99;72373037;805;3744;20;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramJaccard;0.3;99;35941518;876;4505;17;30;99;73158314;807;3750;14;17
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramOverlap;0.3;99;34781688;857;4490;32;49;99;71875668;799;3740;24;25
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramLongestCommonSubsequence;0.5;99;76693883;850;4507;15;56;99;425858333;807;3752;12;17
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramDiceNormalized;0.9;81;56962530;666;3836;7;99;99;120112083;780;3753;11;44
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;longestCommonSubsequence;0.5;99;237279139;853;4506;16;53;99;1297163342;804;3750;14;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;manhattanTokenNormalized;0.4;99;50048263;879;4509;13;27;99;72622711;808;3751;13;16
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;twoGramJaccardNormalized;0.3;99;67807534;883;4508;14;23;99;112632392;799;3746;18;25
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramDice;0.3;83;46587738;766;3951;13;22;99;102113297;803;3746;18;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFourGramLongestCommonSubsequence;0.8;83;38042650;691;3954;10;97;99;313592628;778;3754;10;46
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramOptimalAlignmentNormalized;0.6;99;101753769;833;4508;14;73;99;725715441;801;3752;12;23
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;twoShingleJaccard;0.8;66;27294280;461;2736;5;94;81;59630098;639;3126;8;57
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramOverlapNormalized;0.5;81;57619949;739;3824;19;26;99;120806829;797;3742;22;27
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramOverlap;0.7;89;29398162;790;4146;24;43;99;69767065;804;3745;19;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineFiveGramNormalizedTermFrequency;0.9;77;98367553;621;3529;6;92;97;198123078;777;3728;10;39
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;manhattanTwoShingleNormalized;0.5;68;62362602;548;2817;8;25;97;140804915;797;3725;13;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;tokenOverlapNormalized;0.9;82;61776794;738;3917;17;44;99;121305757;791;3744;20;33
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineThreeShingleNormalizedTermFrequency;0.3;40;38536220;319;1589;2;6;83;128333857;657;2963;7;13
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fiveGramOverlap;0.8;79;45343162;711;3706;15;32;99;106089189;799;3746;18;25
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramJaccard;0.3;90;31330703;805;4159;11;28;99;73142059;806;3749;15;18
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineThreeGramNormalizedNormalizedTermFrequency;0.4;86;103042589;799;4087;13;18;99;173162645;803;3749;15;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fiveGramJaccard;0.7;79;53113270;666;3712;9;77;99;119199082;793;3752;12;31
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramLongestCommonSubsequence;0.3;79;32929576;712;3709;12;31;99;274663366;805;3750;14;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramLongestCommonSubsequenceNormalized;0.5;99;83294679;851;4506;16;55;99;469480618;804;3752;12;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;manhattanTokenNormalized;0.6;99;48284535;860;4510;12;46;99;71272083;806;3752;12;18
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramOptimalAlignment;0.8;89;58083641;742;4162;8;91;99;675503219;784;3754;10;40
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramOverlap;0.4;89;48367865;804;4148;22;29;99;95548019;799;3742;22;25
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramOptimalAlignment;0.5;79;36124135;690;3710;11;53;99;407990304;803;3752;12;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramDiceNormalized;0.5;76;38160523;674;3523;12;39;97;90741249;796;3722;16;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramDiceNormalizedPadding;0.9;86;61688643;717;4091;9;100;99;118609995;780;3753;11;44
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineThreeShingleNormalizedNormalizedTermFrequency;0.9;40;38530332;278;1590;1;47;83;127829759;624;2967;3;46
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramDice;0.6;99;33233789;868;4507;15;38;99;70147607;807;3751;13;17
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fiveGramJaccardNormalizedPadding;0.4;77;65244532;668;3523;12;45;97;139531640;795;3725;13;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineFiveGramNormalizedTermFrequency;0.5;76;98541157;691;3525;10;22;97;196563837;797;3724;14;19
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramOptimalAlignmentNormalized;0.6;76;48003532;651;3525;10;62;97;222980513;786;3725;13;30
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;longestCommonSubsequence;0.8;99;234049845;807;4512;10;99;99;1296765384;791;3753;11;33
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleJaccard;0.5;40;17480559;288;1522;2;30;67;60910913;565;2735;5;26
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineThreeShingleNormalizedBool;0.4;40;39927683;317;1589;2;8;84;125911577;655;2963;7;15
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;damerauLevenshteinNormalized;0.9;99;708960033;780;4513;9;126;99;2159804668;776;3756;8;48
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramLongestCommonSubsequence;0.8;79;33649908;649;3713;8;94;99;275371952;780;3754;10;44
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramJaccard;0.5;80;25961280;692;3710;11;51;99;74014825;799;3750;14;25
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fiveGramDice;0.4;80;45687611;721;3710;11;22;99;105155404;803;3747;17;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramJaccard;0.6;99;35613918;845;4508;14;61;99;73450340;807;3753;11;17
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramOverlap;0.9;89;29304919;777;4145;25;56;99;69685524;798;3746;18;26
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramOptimalAlignment;0.9;99;101074683;773;4513;9;133;99;855331409;771;3756;8;53
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFourGramOptimalAlignment;0.4;83;43978526;748;3951;13;40;99;462060176;804;3751;13;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramOverlapNormalizedPadding;0.7;86;61786996;795;4088;12;22;99;119212380;802;3747;17;22
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramJaccardNormalized;0.4;86;66581747;784;4089;11;33;99;126021982;801;3749;15;23
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;twoGramJaccardNormalizedPadding;0.4;99;71269551;869;4505;17;37;99;115296851;800;3749;15;24
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramOverlapNormalized;0.5;77;38836282;695;3523;12;18;97;91695193;793;3719;19;23
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fiveGramJaccard;0.9;79;53003037;623;3714;7;120;99;117635724;765;3757;7;59
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramLongestCommonSubsequenceNormalized;0.4;86;58425943;774;4086;14;43;99;292946400;804;3751;13;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramDice;0.6;83;46394566;748;3952;12;40;99;102765926;803;3750;14;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramJaccardNormalized;0.6;99;52903361;845;4509;13;61;99;97828137;802;3751;13;22
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;tokenOverlap;0.7;99;19196109;860;4503;19;46;99;34409663;796;3746;18;28
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineFiveGramNormalizedBool;0.6;77;98066022;674;3525;10;39;97;198648058;796;3724;14;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleOverlapNormalized;0.9;39;33193134;299;1587;4;26;83;111577607;635;2962;8;35
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramJaccard;0.3;83;54405112;760;3952;12;28;99;113561425;803;3747;17;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFourGramLongestCommonSubsequenceNormalized;0.5;81;51613196;709;3830;13;56;99;216218796;804;3751;13;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineFourGramNormalizedBool;0.7;81;102653083;713;3832;11;52;99;187440133;804;3753;11;20
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramLongestCommonSubsequence;0.7;89;48024525;753;4161;9;80;99;434656507;790;3751;13;34
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramOverlap;0.9;99;33919862;847;4494;28;59;99;70499918;798;3743;21;26
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;tokenJaccardNormalized;0.5;82;69279259;737;3923;11;45;99;134558742;799;3749;15;25
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingFiveGramJaccardNormalized;0.5;76;39504126;660;3524;11;53;97;93076487;793;3725;13;23
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramOptimalAlignmentNormalized;0.8;99;101601258;800;4512;10;106;99;723032003;785;3756;8;39
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineTwoShingleNormalizedBool;0.9;69;63827580;496;2820;5;77;97;141911426;769;3731;7;47
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingTwoGramJaccard;0.5;99;35625349;861;4507;15;45;99;75503227;807;3752;12;17
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramJaccardNormalized;0.8;86;45899336;712;4091;9;105;99;97365558;777;3754;10;47
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeShingleOverlap;0.7;41;16834337;301;1522;2;17;66;59326733;563;2732;8;28
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fourGramOverlapNormalizedPadding;0.4;81;60300079;748;3830;13;17;99;124688076;802;3746;18;22
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;twoGramOverlapNormalized;0.9;99;62634776;855;4495;27;51;99;106724808;799;3746;18;25
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;threeGramOverlapNormalizedPadding;0.9;86;61328003;774;4088;12;43;99;118377072;797;3750;14;27
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;fiveGramOverlapNormalizedPadding;0.3;76;58475949;698;3523;12;15;97;126356251;795;3720;18;21
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;manhattanFourGramNormalized;0.8;81;97392555;690;3834;9;75;99;183893960;793;3752;12;31
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;cosineFourGramNormalizedBool;0.9;81;101441061;667;3836;7;98;99;187076348;780;3753;11;44
PostId_VersionCount_SO_17-06_sample_100_multiple_possible_links;winnowingThreeGramJaccardNormalized;0.4;87;45878670;774;4087;13;43;99;98918865;803;3750;14;21
